VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
ML68BVV,50000,76288,28/09/2018,9500,11600,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi Titanium 5dr 2WD,2016,2019,FOKG15TIT5EDTM  2   
YE20KFV,44000,91224,02/07/2020,15500,17600,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2019,0,TOCH18DYN5HHIA  1   
YR70CSY,49000,85295,28/09/2020,11050,12850,10/01/2024,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr,2017,2021,SEIB10FSZ5HPTM  8   
CX23URW,10000,98643,17/05/2023,16200,18295,19/12/2023,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,2020,0,VAMK00ULT5HE A  1   
CV67OJW,41000,81006,08/01/2018,7175,9200,10/01/2024,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T ecoTEC Elite 5dr,2016,2019,VAMX14ETL5HPTM      
KW17XXD,84000,74699,23/05/2017,20000,22750,19/12/2023,,VOLVO,XC90,XC90 DIESEL ESTATE,2.0 D5 PowerPulse Inscription 5dr AWD Geartronic,2015,2023,VOXC20IPP5EDTA4 2   
PO19LNF,56000,84138,03/06/2019,15750,18250,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS SALOON,C200 Sport Premium Plus 4dr 9G-Tronic,2018,2021,MECC15PPS4SPTA  6   
VO63SKK,72000,61327,24/09/2013,3125,4650,19/12/2023,,NISSAN,JUKE,JUKE HATCHBACK SPECIAL EDITIONS,1.5 dCi N-Tec 5dr [Start Stop],2011,2014,NIJU15NID5HDTM      
ND17TYW,26000,77729,29/06/2017,10900,13000,19/12/2023,,PEUGEOT,3008,3008 ESTATE,1.2 PureTech Allure 5dr,2016,2020,PE3012ALL5EPTM  2   
PJ23VUV,4000,98643,29/04/2023,16500,18600,10/01/2024,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,2020,0,VAMK00ULT5HE A  1   
PF18FXD,45000,79702,07/06/2018,14500,17000,19/12/2023,,AUDI,A4,A4 SALOON SPECIAL EDITIONS,1.4T FSI Black Edition 4dr S Tronic,2017,2018,AUA414BLK4SPTA  5   
EY18VVX,58000,71696,25/04/2018,8375,10450,19/12/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi Blue Drive SE Nav 5dr 2WD,2015,2018,HYTU16BDN5EPIM  2   
DK70VLY,35000,88588,15/09/2020,15100,17200,19/12/2023,,HONDA,HR-V,HR-V DIESEL HATCHBACK,1.6 i-DTEC EX 5dr,2019,2021,HOHV16EX 5HDTM  1   
YX71JZH,12000,93297,27/01/2022,15600,17600,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr,2018,2022,FOFO102SD5HPTM  6   
KW70PJX,21000,94799,22/12/2020,8975,10500,03/01/2024,,SUZUKI,SWIFT,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ-L 5dr,2017,0,SISW12SZL5HPIM  5   
YD20ZBU,28000,85109,01/06/2020,16750,18750,19/12/2023,,SEAT,LEON,LEON HATCHBACK,2.0 TSI 290 Cupra Lux [EZ] 5dr DSG,2016,2020,SELE20CLZ5HPTA  4   
BK18FJF,79000,77699,23/04/2018,8700,10800,18/01/2024,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.7 CRDi ISG 2 5dr DCT Auto,2016,2018,KISP172  5EDTA  4   
FG71ODF,20000,95331,02/12/2021,21450,23750,19/12/2023,,AUDI,A3,A3 SPORTBACK,40 TFSI e S Line 5dr S Tronic [Comfort+Sound],2020,0,AUA3140SC5HXTA  5   
BJ20UWZ,13000,88125,03/06/2020,9500,11300,16/01/2024,,NISSAN,MICRA,MICRA HATCHBACK,1.0 IG-T 100 Acenta 5dr,2016,2022,NIMI10AC15HPTM  6   
CK68EJU,35000,78816,27/09/2018,18500,21250,04/01/2024,,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto,2017,2020,BM5A20MS 4SXTA  6   
PF23AXK,3000,100085,29/05/2023,15900,18000,10/01/2024,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,2020,0,VAMK00GSL5HE A  1   
YA21NNF,49000,89890,28/05/2021,14150,16150,19/12/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,116d SE 5dr Step Auto,2019,0,BM1S15SE 5HDTA  4   
OW16VEK,46000,70727,25/07/2016,8300,10300,19/12/2023,,BMW,2 SERIES,2 SERIES DIESEL CONVERTIBLE,218d [150] M Sport 2dr [Nav],2015,2017,BM2S20M5N2VDTM      
BP18WZN,111000,79866,26/06/2018,9000,11000,19/12/2023,,AUDI,A3,A3 SPORTBACK SPECIAL EDITIONS,1.5 TFSI Black Edition 5dr S Tronic,2016,2018,AUA315BLK5HPTA  4   
KY69OTM,18000,86128,30/09/2019,13650,15750,19/12/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 TGDi 177 SE Nav 5dr 2WD DCT,2018,2021,HYTU167SE5EPTA  3   
LB20MOF,26000,78488,12/08/2020,11650,13650,18/01/2024,,VOLKSWAGEN,GOLF,GOLF ELECTRIC HATCHBACK,99kW e-Golf 35kWh 5dr Auto,2017,2020,VWGO00EGF5HE A  6   
EO18EWH,44000,78339,16/03/2018,13300,15400,19/12/2023,,MERCEDES-BENZ,GLA,GLA DIESEL HATCHBACK,GLA 200d Sport Executive 5dr,2017,2019,MEGA21SOE5HDTM  1   
YY66UHU,43000,68539,25/11/2016,8900,11050,24/01/2024,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 eD4 SE 5dr 2WD,2015,2018,LRRE20SE 5HDTM  1   
FY70MHK,26000,83270,14/09/2020,12600,14700,19/12/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr,2016,2020,PE3015ALL5EDTM  2   
EJ21FHC,40000,91060,10/05/2021,12500,14495,13/12/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2019,2022,HYIN16PRM5HHIA  1   
BL70HVO,13000,85969,21/12/2020,15600,17600,19/12/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2018,2021,HYKN00P645HE A      
MJ20XBC,25000,87325,08/07/2020,13150,15150,06/12/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Active X Auto 5dr,2018,2022,FOFO15A2X5HDTA  6   
NH21DSO,19000,96827,28/07/2021,12650,14150,18/01/2024,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic 5dr,2021,2024,MNCO15CLS5HPTM  5   
YH71SBX,10000,91716,07/10/2021,24500,27500,19/12/2023,,AUDI,E-TRON,E-TRON ESTATE,230kW 50 Quattro 71kWh Technik 5dr Auto,2019,2022,AUET00TEK5EE A4     
MF70WXE,10000,93354,25/09/2020,14700,16500,18/01/2024,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 Hybrid Design 5dr CVT,2020,0,TOYA15DES5HHIA  5   
YC70PPU,16000,86008,30/09/2020,14050,16150,18/01/2024,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],2017,2021,VAGX12EI85HPTA      
MM69FMC,42000,90541,21/12/2019,22850,25250,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
OE70NZZ,45000,93196,11/12/2020,23450,26500,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00HS15EE A4     
ML70NHP,41000,89922,28/09/2020,15500,17600,19/12/2023,,KIA,NIRO,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,2019,2022,KINI163  5EHIA  1   
HF69XVD,28000,88416,30/09/2019,11550,13600,19/12/2023,,DS,DS 3,DS 3 CROSSBACK HATCHBACK,1.2 PureTech Prestige 5dr,2019,2023,DS3C12PRE5HPTM      
DG67HUU,51000,77965,29/09/2017,12050,14050,19/12/2023,,HONDA,CIVIC,CIVIC HATCHBACK,1.5 VTEC Turbo Sport 5dr CVT,2017,2022,HOCI15SPO5HPTA  6   
YS16YLR,54000,63601,31/05/2016,19900,23750,19/12/2023,,BMW,M4,M4 COUPE,M4 2dr DCT,2014,2020,BMM430M4 2CPTA      
FE69YVX,40000,86816,18/09/2019,11400,12900,04/01/2024,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic II 3dr Auto [Comfort Pack],2014,2021,MNCO15CLC3HPTA  4   
RO69DVN,53000,85601,04/10/2019,15400,17900,19/12/2023,,AUDI,A4,A4 SALOON,35 TFSI Black Edition 4dr,2018,2019,AUA420BLK4SPTM  6   
LM70ATV,11000,91594,30/09/2020,20200,22250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A250e AMG Line Premium 5dr Auto,2018,2022,MEAC13LAP5HXTA  6   
HK18BXV,47000,77341,11/05/2018,6925,8725,19/12/2023,,RENAULT,CLIO,CLIO DIESEL HATCHBACK,1.5 dCi 90 Signature Nav 5dr,2016,2019,R1CL15SIN5HDTM  6   
YM22RWF,8000,92817,27/07/2022,20800,23000,19/12/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI S Line 5dr,2020,0,AUA3153SN5HPTM  5   
LR70XBF,35000,89981,11/09/2020,26350,30500,19/12/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 300d 4Matic AMG Line Premium 5dr 9G-Tronic,2019,2022,MEGS203LP5EDTA4 1   
DS69APZ,39000,84332,25/10/2019,9175,11250,19/12/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Sport Nav 5dr,2017,2021,VAGX15SPV5HDTM      
YP71EXK,18000,96108,29/10/2021,21050,23250,08/01/2024,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 TGDi Hybrid 230 SE Connect 5dr 2WD Auto,2020,0,HYTU16SEC5EHTA  4   
YF20KLP,68000,91224,28/07/2020,13700,15800,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2019,0,TOCH18DYN5HHIA  1   
SD64FYM,62000,52427,30/09/2014,5325,7275,19/12/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,116d Sport 5dr,2011,2015,BM1S2016P5HDTM  2   
RE70JGO,22000,84968,04/11/2020,16850,18850,24/01/2024,,AUDI,Q2,Q2 ESTATE,35 TFSI S Line 5dr,2016,2020,AUQ2153SN5EPTM      
NGZ8864,47000,75787,29/07/2019,12600,15100,19/12/2023,,SKODA,SUPERB,SUPERB DIESEL ESTATE,2.0 TDI CR SE Technology 5dr,2015,2019,SKSU20STE5EDTM  2   
SL69VKV,70000,85013,25/11/2019,10350,12450,20/12/2023,,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI SE Technology [EZ] 5dr DSG,2016,2020,SEAA16STZ5EDTA      
GX66KPY,49000,65153,19/11/2016,6325,8150,19/12/2023,,MINI,HATCHBACK,HATCHBACK DIESEL,1.5 Cooper D 5dr [Chili/Media Pack XL],2014,2018,MNCO15CM 5HDTM  4   
KJ19UKY,27000,89356,13/06/2019,9350,11150,19/12/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech 130 Allure Premium 5dr,2016,2019,PE2012AP65EPTM  1   
WM20HFE,46000,83381,08/04/2020,22550,25500,19/12/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
ND18MHX,44000,81894,14/08/2018,11750,13750,19/12/2023,,AUDI,A3,A3 SPORTBACK,1.0 TFSI S Line 5dr,2016,2020,AUA310SL 5HPTM  4   
FN70GDE,27000,85441,03/09/2020,18250,20250,19/12/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic,2016,2020,AUA3153BL5HPTA  4   
WF68VVZ,17000,80600,25/10/2018,7375,8900,04/01/2024,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.4 [75] Energy 5dr [AC],2014,2019,VACO14ECT5HPIM  5   
DS70NFE,24000,90663,31/10/2020,9750,11500,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,2019,2023,VACO12ENP5HPTM  6   
FX68TZC,43000,86126,30/09/2018,9675,11750,10/01/2024,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,2018,2021,HYTU16SEN5EPIM  3   
WR70WCY,25000,88512,11/11/2020,19150,21250,19/12/2023,,VOLVO,XC40,XC40 ESTATE,1.5 T3 [163] Inscription 5dr,2018,0,VOX415IN65EPTM      
GL72DLF,11000,90359,22/11/2022,22500,24250,19/12/2023,,SKODA,SUPERB,SUPERB DIESEL HATCHBACK,2.0 TDI CR SE L 5dr DSG,2019,2023,SKSU20SEL5HDTA  3   
CA67KPG,57000,63052,16/12/2017,8400,10200,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr Auto,2014,2021,MNCO15   3HPTA  4   
SO66LVN,78000,73659,02/09/2016,6250,8250,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2017,NIQQ15NCN5HDTM  2   
MRZ9230,67000,72066,10/10/2017,6425,8575,22/12/2023,,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,B180d SE 5dr,2014,2019,MEBC15DSE5HDTM  3   
DS21XNC,13000,96745,30/04/2021,17150,19150,19/12/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2021,2023,HYKN00PM45HE A  1   
EG17WLZ,69000,66921,31/07/2017,11150,13550,19/12/2023,,HYUNDAI,I800,I800 DIESEL ESTATE,2.5 CRDi SE 5dr Auto,2008,2018,HYI825SE 5EDTA      
LL69NSU,28000,77481,16/12/2019,17400,20250,19/12/2023,,BMW,5 SERIES,5 SERIES DIESEL SALOON,520d SE 4dr Auto,2017,2020,BM5F20SE 4SDTA  6   
CE71BTX,21000,90731,25/10/2021,13550,15650,19/12/2023,,DS,DS 3,DS 3 ELECTRIC CROSSBACK HATCHBACK,100kW E-TENSE Ultra Prestige 50kWh 5dr Auto,2019,2023,DS3C00UP 5HE A      
AO65DVT,34000,63053,24/09/2015,6225,7995,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr [Pepper Pack],2014,2021,MNCO15PP 3HPTM  4   
WV70XSR,91000,90372,02/10/2020,13200,14750,19/12/2023,,SKODA,SUPERB,SUPERB DIESEL ESTATE,2.0 TDI CR SE L 5dr DSG,2019,2023,SKSU20SEL5EDTA  3   
WP22WMC,10000,99111,03/07/2022,12400,14195,09/01/2024,,RENAULT,ZOE,ZOE HATCHBACK,100kW GT Line + R135 50kWh Rapid Charge 5dr Auto,2019,0,R1ZO00GLR5HE A  1   
LB70CFM,20000,89347,21/11/2020,20600,23000,18/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
YT68XWX,46000,76446,03/09/2018,14350,17150,24/01/2024,,AUDI,A5,A5 COUPE,2.0 TFSI S Line 2dr S Tronic,2016,2020,AUA520SL 2CPTA  2   
LC69LJA,22000,89347,07/11/2019,19500,21750,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
LM70UJH,46000,92533,13/11/2020,25300,28250,19/12/2023,,BMW,X4,X4 DIESEL ESTATE,xDrive20d MHT M Sport 5dr Step Auto,2018,2021,BMX420MHT5EDTA4 1   
YY21WPR,22000,92321,02/06/2021,12000,13800,19/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 Match 5dr,2018,2021,VWPO10MAT5HPTM  6   
V900CLR,61000,74994,17/11/2016,9050,11450,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL SALOON,C220d SE Executive Edition 4dr,2014,2018,MECC21EES4SDTM  5   
YF69FVN,14000,89192,30/11/2019,18050,20000,19/12/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 AMG Line Edition 5dr Auto,2017,2020,MEGA16ALE5HPTA  1   
DP19TXF,53000,86514,30/04/2019,10750,12850,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T Tekna 5dr,2017,2021,NIQQ13TEK5HPTM  3   
WM70EKO,43000,89233,30/12/2020,22100,24500,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
SH20SHZ,38000,88278,28/08/2020,13750,16250,24/01/2024,,FORD,MONDEO,MONDEO SALOON,2.0 Hybrid Titanium Edition 4dr Auto,2019,2022,FOMO20TE 4SHIA  7   
LC70ZPE,22000,89233,10/12/2020,23800,26000,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
KR18UNS,42000,78344,10/04/2018,14900,17000,19/12/2023,,MERCEDES-BENZ,GLA,GLA DIESEL HATCHBACK,GLA 200d Sport Premium Plus 5dr Auto,2017,2019,MEGA21PPS5HDTA  1   
LC69MGZ,33000,89738,30/12/2019,24900,28750,19/12/2023,,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E220d AMG Line Night Edition Prem + 4dr 9G-Tronic,2016,2020,MEEC20ANP4SDTA  7   
MW69PUE,16000,89347,05/12/2019,20150,22250,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
YH20UBU,27000,88504,15/05/2020,16300,18400,19/12/2023,,VOLVO,XC40,XC40 ESTATE,1.5 T3 [163] Momentum 5dr,2018,0,VOX415MO65EPTM      
RO68PVX,70000,78816,23/10/2018,15650,18450,19/12/2023,,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto,2017,2020,BM5A20MS 4SXTA  6   
OE70FLF,34000,93196,11/12/2020,25100,28500,19/12/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00HS15EE A4     
VK19YFH,30000,81805,05/04/2019,17850,19950,28/12/2023,,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,1.5 TSI EVO R-Line 5dr,2017,2021,VWTR15RLI5HPTM      
AV68HFH,37000,80792,26/09/2018,10700,12700,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [1.5] Sport 5dr [Nav/Servotronic],2015,2019,BM1S15SSN5HPTM  3   
KW18UEP,53000,75591,18/06/2018,8825,11100,19/12/2023,,CITROEN,C4 PICASSO,C4 PICASSO ESTATE,1.2 PureTech Flair 5dr,2016,2018,CI4P12FL 5EPTM  3   
FV20RPY,46000,87084,21/07/2020,11900,13900,19/12/2023,,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr,2017,2020,MNCM15CL 5HPTM  1   
GL20THX,36000,89233,18/08/2020,21850,24000,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
KO69AWM,18000,85901,30/01/2020,10000,12000,19/12/2023,,PEUGEOT,308,308 HATCHBACK,1.2 PureTech 130 Tech Edition 5dr,2017,2021,PE3812TE 5HPTM  2   
YM21AKF,22000,91246,10/05/2021,8950,10450,19/12/2023,,SEAT,MII,MII ELECTRIC HATCHBACK,61kW One 36.8kWh 5dr Auto,2019,2021,SEMI00ONE5HE A      
HX20ZYW,17000,90299,04/08/2020,11050,13150,19/12/2023,,MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS HATCHBACK,1.5 Verve 5dr,2017,2021,MIEC15VER5HPTM      
KS20WWN,20000,87738,17/07/2020,16250,18250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS SALOON,A200 Sport 4dr,2019,2022,MEAC13SPO4SPTM      
YE17DFK,19000,74909,30/03/2017,10450,12450,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A160 SE Executive 5dr,2015,2018,MEAC161SX5HPTM  5   
MC19XBZ,31000,84574,30/05/2019,20250,23250,19/12/2023,,MERCEDES-BENZ,GLC,GLC ESTATE SPECIAL EDITION,GLC 250 4Matic Urban Edition 5dr 9G-Tronic,2018,2019,MEGS205UE5EPTA4     
ML20OMK,13000,88082,22/03/2020,21250,23500,19/12/2023,,VOLKSWAGEN,TIGUAN ALLSPACE,TIGUAN ALLSPACE DIESEL ESTATE,2.0 TDI 4Motion Match 5dr DSG,2018,2021,VWTS20MAT5EDTA4     
BX18VOF,45000,76299,14/03/2018,11600,13700,24/01/2024,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi ST-Line 5dr Auto 2WD,2016,2019,FOKG15STL5EDTA  2   
FL69WWO,43000,77752,29/10/2019,8325,10300,19/12/2023,,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4T 16V 150 SRi Vx-line Nav 5dr,2015,2019,VAAS14SVN5HPTM  7   
LC23KKZ,2000,100106,31/03/2023,15850,18350,19/12/2023,,NISSAN,LEAF,LEAF HATCHBACK,110kW Tekna 39kWh 5dr Auto,2022,0,NILE00TEK5HE A  2   
KS69HMV,62000,84913,16/11/2019,7575,9825,24/01/2024,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,1.6 Turbo D [136] Tech Line Nav 5dr,2017,2020,VAIN163TL5HDTM  2   
BF21RVM,21000,90224,07/05/2021,11350,13350,24/01/2024,,SKODA,SCALA,SCALA HATCHBACK,1.5 TSI SE 5dr,2019,2023,SKSC15SE 5HPTM      
NA65ODJ,74000,64516,16/12/2015,4525,6375,19/12/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi Tekna 5dr,2014,2020,NIJU15TEK5HDTM  1   
ND70ZLU,22000,96348,12/02/2021,15150,17250,19/01/2024,,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK SPECIAL EDITIONS,1.0 TSI 110 United 5dr,2020,2021,VWTR10UN15HPTM      
KW70JVY,26000,94799,21/12/2020,8725,10250,03/01/2024,,SUZUKI,SWIFT,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ-L 5dr,2017,0,SISW12SZL5HPIM  5   
WR18JPO,58000,80971,20/04/2018,6425,8425,24/01/2024,,PEUGEOT,308,308 DIESEL SW ESTATE,1.5 BlueHDi 130 Active 5dr,2017,2021,PE3815AV35EDTM  2   
SN20UEG,26000,89825,10/06/2020,22550,25000,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL SALOON,C300d AMG Line Edition Premium 4dr 9G-Tronic,2018,2021,MECC203DP4SDTA  6   
CN70SKV,30000,93281,22/10/2020,12400,14400,11/01/2024,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr,2018,2022,FOFO102SE5HPTM  6   
EX20MUC,42000,92605,24/03/2020,11550,13650,19/12/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech Allure Premium 5dr,2019,2023,PE2012AP 5EPTM  2   
DE70MWU,80000,78432,26/10/2020,13350,15350,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI GTE Advance 5dr DSG,2017,2020,VWGO14GTV5HXTA  6   
BG21WLP,17000,95143,23/04/2021,19800,21750,06/12/2023,,AUDI,A1,A1 SPORTBACK,30 TFSI 110 Black Edition 5dr S Tronic,2018,0,AUA1103BE5HPTA  2   
OV17ZGP,32000,75967,26/04/2017,14150,16150,15/01/2024,,AUDI,Q2,Q2 ESTATE,1.4 TFSI Sport 5dr S Tronic,2016,2020,AUQ214SPO5EPTA      
MJ20CHX,41000,91460,30/06/2020,14750,16850,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line First Edition 5dr,2019,2021,FOKG15SLF5EDTM  3   
KN71XTU,27000,95299,28/10/2021,18300,20500,19/12/2023,,CUPRA,FORMENTOR,FORMENTOR ESTATE,1.4 eHybrid 204 V1 5dr DSG,2020,0,CUFO14V1 5EXTA      
BT71ZPM,18000,97596,16/02/2022,17150,19350,17/01/2024,,KIA,E-NIRO,E-NIRO ELECTRIC ESTATE,150kW 2 Long Range 64kWh 5dr Auto,2020,2022,KINI002LR5EE A  1   
HY68OVD,29000,85695,31/10/2018,11550,13550,19/12/2023,,HONDA,CIVIC,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SR 5dr,2017,2022,HOCI10SR15HPTM  6   
OV19UPN,55000,81158,01/03/2019,17300,19400,22/01/2024,,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d [180] HSE 5dr Auto,2017,2020,JAEP201HS5EDTA4     
YY18UHT,37000,81905,13/07/2018,14800,17600,19/12/2023,,AUDI,A6,A6 SALOON,1.8 TFSI S Line 4dr S Tronic,2014,2018,AUA618SL 4SPTA  5   
PL15PHK,42000,64492,28/07/2015,6425,8450,19/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.6 Acenta Premium 5dr Xtronic,2014,2020,NIJU16APR5HPIA  1   
BF66CJJ,32000,61376,27/10/2016,5625,7650,19/12/2023,,VAUXHALL,INSIGNIA,INSIGNIA HATCHBACK,1.4T SRi Nav 5dr [Start Stop],2013,2017,VAIN14SNV5HPTM  1   
MD19NHP,68000,82495,15/07/2019,10850,13250,10/01/2024,,VOLKSWAGEN,PASSAT,PASSAT DIESEL ESTATE,2.0 TDI SE Business 5dr DSG [7 Speed],2015,2019,VWPA207SB5EDTA  6   
KW69BZB,20000,88527,31/12/2019,20350,22750,19/12/2023,,BMW,3 SERIES,3 SERIES SALOON,320i M Sport 4dr Step Auto,2019,2022,BM3A20MS 4SPTA  8   
CF18KKA,77000,78432,15/08/2018,11550,13500,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI GTE Advance 5dr DSG,2017,2020,VWGO14GTV5HXTA  6   
DN70ZRE,20000,91064,05/10/2020,12700,15195,24/01/2024,,HYUNDAI,IONIQ,IONIQ ELECTRIC HATCHBACK,100kW Premium 38kWh 5dr Auto,2019,2022,HYIN00PRM5HE A  1   
KW70PJO,21000,94799,22/12/2020,8975,10500,03/01/2024,,SUZUKI,SWIFT,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ-L 5dr,2017,0,SISW12SZL5HPIM  5   
KV68DOA,62000,80764,29/10/2018,12600,15400,08/01/2024,,JAGUAR,XF,XF DIESEL SPORTBRAKE,2.0d [180] R-Sport 5dr Auto,2017,2020,JAXF20RS15EDTA  1   
KR20WCZ,41000,87485,25/07/2020,22150,24500,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 R-Dynamic SE 5dr Auto,2019,2023,LRRE20RE85HDTA4 2   
