VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
YM22XOU,13000,96464,2015-04-21,12400,14150,30/10/2023,,DACIA,SANDERO STEPWAY,SANDERO STEPWAY HATCHBACK,1.0 TCe Bi-Fuel Prestige 5dr,2021,2022,DASS10PRE5HBTM  2   
MD18WNO,30000,76161,2015-04-21,11750,13750,31/10/2023,,MAZDA,3,MAZDA3 HATCHBACK,2.0 Sport Nav 5dr,2016,2018,MA3 20SPN5HPIM  4   
SA20WTG,8000,83771,2015-04-21,20250,22250,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
YK18EBT,53000,78420,2015-04-21,10150,12150,02/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.0 TSI 110 SE [Nav] 5dr,2017,2020,VWGO10SEN5HPTM  6   
SJ20RZK,21000,85754,2015-04-21,14250,16350,31/10/2023,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,2018,2021,KISP162  5EPIM  5   
NK19LVU,74000,83654,2015-04-21,18300,21000,26/10/2023,,VOLVO,S90,S90 SALOON,2.0 T8 [390] Hybrid R DESIGN Pro 4dr AWD Gtron,2017,2020,VOS9203RP4SXTA4 1   
YJ70RTX,49000,92546,2015-04-21,25450,28000,31/10/2023,,BMW,X3,X3 DIESEL ESTATE,xDrive20d MHT M Sport 5dr Step Auto [Tech Pack],2017,2021,BMX320MTH5EDTA4 4   
AK66VSF,49000,72475,2015-04-21,14300,16700,24/10/2023,,JAGUAR,F-PACE,F-PACE DIESEL ESTATE,2.0d R-Sport 5dr AWD,2016,2020,JAFP20RST5EDTM4     
DP17DNV,68000,58041,2015-04-21,8125,10400,24/10/2023,,MAZDA,6,MAZDA6 DIESEL TOURER,2.2d [175] Sport Nav 5dr Auto,2013,2018,MA6 22SN75EDTA  3   
WR71JFK,10000,97312,2015-04-21,12500,14295,24/10/2023,,RENAULT,ZOE,ZOE HATCHBACK,100kW GT Line R135 50kWh Rapid Charge 5dr Auto,2019,0,R1ZO00GRC5HE A  1   
FY18URF,21000,68603,2015-04-21,5725,7225,31/10/2023,,VAUXHALL,VIVA,VIVA HATCHBACK,1.0 SE 5dr [A/C],2015,2019,VAVV10SCA5HPIM      
NU69CWC,33000,86534,2015-04-21,14850,16650,27/10/2023,,AUDI,A1,A1 SPORTBACK,30 TFSI S Line 5dr,2018,0,AUA1103SI5HPTM  2   
WF18KWC,69000,69886,2015-04-21,21450,24500,31/10/2023,,MERCEDES-BENZ,GLE,GLE DIESEL ESTATE,GLE 250d 4Matic AMG Line Premium 5dr 9G-Tronic,2015,2019,MEGE21LAP5EDTA4     
PY14PBF,64000,55654,2015-04-21,4850,7100,25/10/2023,,BMW,X1,X1 DIESEL ESTATE,xDrive 18d SE 5dr,2012,2015,BMX120S185EDTM4 1   
OV19XRP,49000,81162,2015-04-21,19200,21250,31/10/2023,,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d [180] R-Dynamic HSE 5dr Auto,2017,2020,JAEP201RH5EDTA4     
EX70TFZ,45000,91060,2015-04-21,12450,14400,24/10/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2019,2022,HYIN16PRM5HHIA  1   
YA65YZV,55000,64682,2015-04-21,9450,11450,02/11/2023,,AUDI,A3,A3 HATCHBACK,1.4 TFSI 150 S Line 3dr,2012,2016,AUA314L503HPTM  3   
DN67LXX,55000,72938,2015-04-21,6550,8525,31/10/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2020,NIJU15NCN5HDTM  1   
SW18AKX,21000,77982,2015-04-21,5875,7350,25/10/2023,,HYUNDAI,I10,I10 HATCHBACK,1.0 S 5dr,2017,2020,HYI110S  5HPIM  3   
KT68XAF,27000,68209,2015-04-21,10650,12750,31/10/2023,,SUZUKI,VITARA,VITARA ESTATE,1.6 SZ-T 5dr,2015,2018,SIVI16SZT5EPIM  1   
SL23ONO,3000,94986,2015-04-21,18350,20250,24/10/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
PK18SOU,58000,79624,2015-04-21,5225,6725,31/10/2023,,FIAT,500,500 HATCHBACK SPECIAL EDITIONS,1.2 Mirror 3dr,2016,2023,FI5012MIR3HPIM  1   
ST69FNX,25000,89884,2015-04-21,15150,17200,01/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i Sport 5dr,2019,0,BM1S15SPO5HPTM  4   
WG18DFK,73000,71767,2015-04-21,17200,19900,31/10/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 220d 4Matic AMG Line 5dr 9G-Tronic,2015,2019,MEGS2122L5EDTA4     
BL21LVW,37000,91214,2015-04-21,14900,17000,31/10/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,2019,0,TOCH18ICO5HHIA  1   
WM19HKY,22000,85538,2015-04-21,18900,21000,24/10/2023,,AUDI,A3,A3 SALOON,35 TFSI Black Edition 4dr S Tronic,2016,2019,AUA3153BL4SPTA  1   
FD70MYU,43000,81218,2015-04-21,11400,13500,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
FR19RCY,21000,80792,2015-04-21,12550,14550,02/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [1.5] Sport 5dr [Nav/Servotronic],2015,2019,BM1S15SSN5HPTM  3   
BG20YBZ,17000,91008,2015-04-21,16400,18500,30/10/2023,,HYUNDAI,KONA,KONA HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2017,2021,HYKN16PSE5HHIA      
SA18UXB,26000,78832,2015-04-21,8850,10650,24/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line 5dr,2017,2021,FOFI10STL5HPTM  9   
YH14SBU,66000,63051,2015-04-21,4975,6750,01/11/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr,2014,2021,MNCO15   3HPTM  4   
FD70MJJ,41000,81218,2015-04-21,11500,13600,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
LM65HKH,68000,69211,2015-04-21,12500,14950,24/10/2023,,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 TD4 180 HSE Black 5dr Auto,2015,2019,LRDS20HSB5WDTA4     
BV20UZS,25000,83379,2015-04-21,21500,24500,02/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
YR69XVB,18000,88385,2015-04-21,13700,15800,02/11/2023,,VOLKSWAGEN,T-CROSS,T-CROSS ESTATE,1.0 TSI 115 SE 5dr,2019,2024,VWTC10SE55EPTM      
LJ70ZGS,18000,89233,2015-04-21,25150,27500,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
MF17YAV,19000,78211,2015-04-21,7300,9300,26/10/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Zetec Edition 5dr,2014,2018,FOFO10ZTE5HPTM  5   
MF70SBY,4000,84578,2015-04-21,8250,9750,27/10/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr,2018,2021,TOAY10XPL5HPIM  4   
DS20FLJ,39000,84333,2015-04-21,11600,13700,31/10/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,2017,2021,VAGX15ELN5HDTM      
SP66XYD,54000,67109,2015-04-21,7175,8975,24/10/2023,,AUDI,A1,A1 DIESEL HATCHBACK,1.6 TDI Sport 3dr,2015,2018,AUA116SPO3HDTM  1   
BA18NYX,47000,81989,2015-04-21,12300,14100,02/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,2.0 TSI GTI+ 5dr DSG,2018,2021,VWPO20PGT5HPTA  6   
SM19YKH,30000,78842,2015-04-21,8900,10695,24/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line Navigation 3dr,2017,2021,FOFI10SLN3HPTM  9   
YD21BPG,16000,96909,2015-04-21,13650,15150,01/11/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic 3dr [Nav Pack],2021,2024,MNCO15CLN3HPTM  5   
GJ69SXD,35000,89233,2015-04-21,22150,24500,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
OV69EZM,5000,90734,2015-04-21,14150,16250,24/10/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
GL61CTO,88000,51553,2015-04-21,8550,10850,24/10/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE COUPE,2.0 Si4 Dynamic 3dr Auto,2011,2014,LRRE20DY 3CPTA4     
DW70EVF,75000,81218,2015-04-21,9800,11900,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
KF66BJJ,8000,72675,2015-04-21,6000,7500,26/10/2023,,RENAULT,TWINGO,TWINGO HATCHBACK,0.9 TCE Dynamique 5dr Auto,2014,2019,R1TW09DYN5HPTA  2   
ML69RWO,9000,87318,2015-04-21,15150,17150,24/10/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Active X 5dr,2018,2022,FOFO10AX25HPTM  6   
DT70UER,44000,81218,2015-04-21,11450,13550,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
DS16JWU,50000,73849,2015-04-21,8875,10695,25/10/2023,,SEAT,IBIZA,IBIZA SPORT COUPE,1.8 TSI Cupra Black 3dr,2012,2017,SEIB18CPB3HPTM  7   
YM64DDK,30000,57294,2015-04-21,5350,7150,24/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.25 82 Zetec 3dr,2012,2017,FOFI12ZE83HPIM  8   
FD70NGX,48000,81218,2015-04-21,11100,13200,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
YH20DXF,28000,89887,2015-04-21,18250,20250,01/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i M Sport 5dr Step Auto,2019,0,BM1S15MS 5HPTA  4   
DF17LWR,60000,74854,2015-04-21,13300,15450,31/10/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 4Motion SE Nav 5dr DSG,2016,2020,VWTI20SEM5EDTA4 2   
KF19GPV,46000,80866,2015-04-21,12600,14600,02/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,118i [1.5] M Sport Shadow Edition 5dr,2017,2019,BM1S15MSN5HPTM  3   
DW70FKF,42000,81218,2015-04-21,11550,13650,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
ML69BHX,33000,90541,2015-04-21,24000,26250,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
DV68RHU,27000,76786,2015-04-21,15500,17600,31/10/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2016,2019,TOCH18DYN5HHIA      
BN69FTZ,43000,90661,2015-04-21,8775,10250,02/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,2019,2023,VACO12PSR5HPTM  6   
SM71FNX,14000,95829,2015-04-21,14550,16650,31/10/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr DCT,2019,0,NIJU10NC45HPTA  2   
YP20ABZ,97000,88518,2015-04-21,15600,17650,31/10/2023,,VOLVO,XC40,XC40 ESTATE,2.0 T4 R DESIGN 5dr Geartronic,2018,0,VOX420RD 5EPTA      
WK20WFF,35000,81796,2015-04-21,14700,16250,17/10/2023,,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,1.0 TSI SE 5dr,2017,2021,VWTR10SE 5HPTM      
BC21ZZT,14000,95611,2015-04-21,20100,22250,01/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [136] M Sport 5dr [Pro Pack],2019,0,BM1S15MPK5HPTM  4   
ML66FWK,43000,57299,2015-04-21,5425,7225,25/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Zetec 5dr,2012,2017,FOFI10ZE 5HPTM  8   
YP72RPV,10000,100736,2015-04-21,20750,23000,31/10/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.6 Hybrid Tekna 5dr Auto,2019,0,NIJU16TEK5HHTA  2   
YE71LDJ,8000,96138,2015-04-21,19350,21250,31/10/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech 130 GT 5dr,2019,2023,PE2012GT 5EPTM  2   
DW19XWN,39000,81002,2015-04-21,8550,10650,24/10/2023,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T ecoTEC Active 5dr,2016,2019,VAMX14ATE5HPTM      
BX69OUB,23000,76274,2015-04-21,13850,15900,01/11/2023,,FORD,KUGA,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,2016,2019,FOKG15STL5EPTM  2   
GM65ZWG,62000,64220,2015-04-21,3625,4925,24/10/2023,,CITROEN,C1,C1 HATCHBACK,1.0 VTi Feel 5dr,2014,2022,CIC110FE 5HPIM  3   
BV20UOT,63000,81976,2015-04-21,9225,11050,02/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 SE 5dr,2018,2021,VWPO105ES5HPTM  6   
OV20CLZ,47000,83381,2015-04-21,24350,28000,02/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
YK19DUS,47000,85671,2015-04-21,17200,19700,24/10/2023,,AUDI,A4,A4 DIESEL AVANT,40 TDI S Line 5dr S Tronic,2018,2019,AUA4200SN5EDTA  6   
DU17LOD,61000,70096,2015-04-21,6050,8095,24/10/2023,,VAUXHALL,ASTRA,ASTRA DIESEL HATCHBACK,1.6 CDTi 16V 136 Elite Nav 5dr,2015,2019,VAAS163EN5HDTM  7   
HY66FHK,64000,75348,2015-04-21,9775,11750,30/10/2023,,AUDI,A3,A3 DIESEL SALOON,1.6 TDI Sport 4dr S Tronic,2016,2019,AUA316SPO4SDTA  1   
BU67DYP,49000,65749,2015-04-21,5875,7875,26/10/2023,,VAUXHALL,GTC,GTC DIESEL COUPE,1.6 CDTi 16V ecoFLEX 136 SRi 3dr,2014,2018,VAGT16SIR3CDTM      
NU70WZW,45000,83785,2015-04-21,16000,18000,01/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line 5dr Auto,2018,2022,MEAC15LMA5HDTA  6   
VX68YLV,12000,84265,2015-04-21,12400,14200,24/10/2023,,VAUXHALL,COMBO LIFE,COMBO LIFE DIESEL ESTATE,1.5 Turbo D 130 Energy 5dr Auto,2018,0,VACE15E3N5EDTA      
MM15OND,36000,55262,2015-04-21,5925,8095,26/10/2023,,FORD,B-MAX,B-MAX HATCHBACK,1.6 Zetec 5dr Powershift,2012,2017,FOBM16ZE 5HPIA      
YL65GGV,33000,68104,2015-04-21,13150,15650,24/10/2023,,BMW,4 SERIES,4 SERIES DIESEL COUPE,420d [190] M Sport 2dr Auto [Professional Media],2013,2020,BM4S20MP12CDTA      
YF21FKM,17000,96909,2015-04-21,14000,15500,24/10/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic 3dr [Nav Pack],2021,2024,MNCO15CLN3HPTM  5   
EJ20ZKH,24000,91449,2015-04-21,17250,19350,31/10/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 EcoBlue Titanium First Edition 5dr Auto,2019,2021,FOKG15TFE5EDTA  3   
DL70HRW,45000,81218,2015-04-21,11300,13400,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
VF19OKX,35000,87092,2015-04-21,14850,16800,27/10/2023,,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Sport 5dr,2017,2020,MNCM15SP 5HPTM  1   
EY19NNG,44000,88215,2015-04-21,11700,13250,01/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr DCT,2017,2020,NIQQ15AP15HDTA  3   
RK20RVU,26000,83772,2015-04-21,18750,20750,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
HY68RJX,50000,84006,2015-04-21,7100,8900,31/10/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,0.9 TCE 90 Play 5dr,2017,2019,R1CP09PL 5HPTM  1   
DE17LCP,68000,76455,2015-04-21,12050,14850,27/10/2023,,AUDI,A5,A5 DIESEL COUPE,2.0 TDI Ultra S Line 2dr S Tronic,2016,2020,AUA520USL2CDTA  2   
OY70TZZ,20000,86047,2015-04-21,18650,20750,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 AMG Line Executive 5dr Auto,2018,2022,MEAC13AEL5HPTA  6   
LR20JYJ,51000,90018,2015-04-21,9800,11900,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,2017,2021,VAGX12SRV5HPTM      
WF20CXA,15000,90016,2015-04-21,11650,13750,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Business Edition Nav 5dr,2017,2021,VAGX12BEN5HPTM      
NX65KOA,34000,65254,2015-04-21,5825,7800,26/10/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Titanium 5dr,2014,2018,FOFO10TIT5HPTM  5   
DX69PKY,26000,90176,2015-04-21,16650,18750,31/10/2023,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.0 Exceed 5dr CVT,2018,2021,MIOU20EXD5EPIA4 5   
BK66CYG,31000,72938,2015-04-21,7500,9525,31/10/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2020,NIJU15NCN5HDTM  1   
SJ68FGM,44000,83767,2015-04-21,13750,15750,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 Sport 5dr Auto,2018,2022,MEAC13SPO5HPTA  6   
LL69NBX,29000,89328,2015-04-21,8550,10050,27/10/2023,,FIAT,500,500C CONVERTIBLE,0.9 TwinAir Sport 2dr,2015,0,FI5009SP 2VPTM  1   
WM17TWE,12000,71008,2015-04-21,11350,13150,24/10/2023,,HONDA,JAZZ,JAZZ HATCHBACK,1.3 EX Navi 5dr CVT,2015,2017,HOJA13XN 5HPIA  3   
RJ17NUP,34000,73356,2015-04-21,11450,13950,30/10/2023,,MINI,CONVERTIBLE,CONVERTIBLE,2.0 Cooper S 2dr [Chili Pack],2016,2021,MNCS20CP 2VPTM  3   
BN70RXS,39000,91733,2015-04-21,10500,12300,24/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Edition 5dr,2017,2021,FOFI10TE15HPTM  9   
DN70HHU,46000,81218,2015-04-21,11200,13300,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
WO21UBE,32000,92016,2015-04-21,6600,8100,31/10/2023,,FIAT,500,500 HATCHBACK,1.0 Mild Hybrid Pop 3dr,2015,0,FI5010POP3HPIM  1   
KJ17FNA,74000,71882,2015-04-21,8900,10900,30/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d Sport 5dr Auto,2015,2018,MEAC15SPO5HDTA  5   
PE22WMU,11000,97907,2015-04-21,24050,26250,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS SALOON SPECIAL EDITIONS,A200 AMG Line Executive Edition 4dr Auto,2021,2022,MEAC132LX4SPTA      
KX17YUF,71000,79809,2015-04-21,12350,15400,24/10/2023,,AUDI,TT,TT DIESEL COUPE,2.0 TDI Ultra S Line 2dr [Tech Pack],2014,2018,AUTT20STL2CDTM  2   
CU69NUX,9000,86547,2015-04-21,8125,9900,31/10/2023,,MG MOTOR UK,MG3,MG3 HATCHBACK,1.5 VTi-TECH Excite 5dr,2018,0,NM3 15EXT5HPIM  1   
EN19OUE,19000,81981,2015-04-21,12700,14450,02/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 115 SEL 5dr,2018,2021,VWPO105SL5HPTM  6   
BC16LTE,52000,73500,2015-04-21,8525,10600,24/10/2023,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.7 CRDi ISG 2 5dr,2016,2018,KISP172  5EDTM  4   
AU20OJL,20000,85389,2015-04-21,13900,15995,24/10/2023,,SEAT,ARONA,ARONA DIESEL HATCHBACK,1.6 TDI Xcellence Lux [EZ] 5dr DSG,2017,2020,SEAN16X9Z5HDTA      
CX69KZT,20000,83049,2015-04-21,17250,19600,24/10/2023,,TOYOTA,PRIUS+,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,2015,2020,TOPP18ESS5EHIA  1   
YM69EAY,22000,84071,2015-04-21,7575,9095,24/10/2023,,CITROEN,C1,C1 HATCHBACK,1.0 VTi 72 Urban Ride 5dr,2014,2022,CIC110UR 5HPIM  3   
GD16YSM,89000,66652,2015-04-21,7900,10250,24/10/2023,,VOLKSWAGEN,PASSAT,PASSAT DIESEL ESTATE,2.0 TDI SE Business 5dr,2015,2019,VWPA20SEU5EDTM  6   
RE20OXT,45000,86055,2015-04-21,16050,18050,31/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr,2018,2022,MEAC13LAE5HPTM  6   
CA68GKO,65000,82625,2015-04-21,7300,9400,31/10/2023,,MG MOTOR UK,ZS,ZS HATCHBACK,1.5 VTi-TECH Excite 5dr,2017,2020,NMZS15EXT5HPIM      
MW55APR,62000,71642,2015-04-21,12850,14850,24/10/2023,,MINI,CLUBMAN,CLUBMAN ESTATE,2.0 Cooper S 6dr Auto [Chili Pack],2015,2019,MNSC20CP 6EPTA  2   
FA19OKP,35000,83535,2015-04-21,10900,12850,31/10/2023,,FORD,FOCUS,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Zetec Nav 5dr Auto,2018,2022,FOFO152ZN5EDTA  6   
YB19XLH,31000,78444,2015-04-21,17050,19050,02/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 TSI EVO 150 R-Line 5dr DSG,2017,2020,VWGO15RLI5HPTA  6   
VO69KWW,42000,89907,2015-04-21,20100,22750,24/10/2023,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Auto,2019,2022,BM3E20MS 4SXTA  8   
NV20EFL,68000,88384,2015-04-21,10900,13000,26/10/2023,,VOLKSWAGEN,T-CROSS,T-CROSS ESTATE,1.0 TSI SE 5dr,2019,2024,VWTC10SE 5EPTM      
DF69MWC,18000,86528,2015-04-21,14450,16250,27/10/2023,,AUDI,A1,A1 SPORTBACK,30 TFSI Sport 5dr,2018,0,AUA11030S5HPTM  2   
AX66RFK,59000,71914,2015-04-21,11250,13250,30/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line Premium 5dr Auto,2015,2018,MEAC212OM5HDTA  5   
CX18HLO,44000,79321,2015-04-21,7175,8975,02/11/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T ecoTec [110] Elite 5dr [Start Stop],2017,2020,VACX12ETS5HPTM      
LV66TUO,43000,73718,2015-04-21,10250,12100,26/10/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 Hybrid Design 5dr CVT [Nav],2014,2017,TOYA15DNS5HHIA  3   
VE18UBB,74000,70092,2015-04-21,5425,7350,24/10/2023,,VAUXHALL,ASTRA,ASTRA DIESEL HATCHBACK,1.6 CDTi 16V 136 SRi Nav 5dr,2015,2019,VAAS163SN5HDTM  7   
YG67OSX,22000,70904,2015-04-21,8100,9600,24/10/2023,,SMART,FORTWO COUPE,FORTWO COUPE,0.9 Turbo Prime Premium 2dr Auto,2015,2019,SMFC09PRP2CPTA  2   
LM20YVR,25000,86026,2015-04-21,14700,16700,24/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 SE 5dr,2018,2022,MEAC13SE 5HPTM  6   
DA21MHO,13000,95307,2015-04-21,26950,29750,31/10/2023,,CUPRA,FORMENTOR,FORMENTOR ESTATE,2.0 TSI 310 VZ2 5dr DSG 4Drive,2020,0,CUFO20VZ25EPTA4     
ML18BMY,27000,75460,2015-04-21,9175,10700,25/10/2023,,ABARTH,595,595 HATCHBACK,1.4 T-Jet 145 3dr,2016,0,ABA914   3HPTM  1   
BJ16WWO,48000,71919,2015-04-21,12600,14600,24/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A220d AMG Line Premium 5dr Auto,2015,2018,MEAC212LP5HDTA  5   
DC63BFV,75000,61353,2015-04-21,15550,18050,24/10/2023,,BMW,X5,X5 DIESEL ESTATE,xDrive30d M Sport 5dr Auto,2013,2018,BMX530XDM5EDTA4 4   
HE11NSZ,23000,78849,2015-04-21,11450,13250,24/10/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line Navigation 5dr Auto,2017,2021,FOFI10SLN5HPTA  9   
OV19WJD,38000,85306,2015-04-21,11750,13600,18/10/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 115 Xcellence Lux [EZ] 5dr,2017,2021,SEIB10XLZ5HPTM  8   
LO17KHG,71000,75963,2015-04-21,10750,12750,27/10/2023,,AUDI,Q2,Q2 ESTATE,1.4 TFSI Sport 5dr,2016,2020,AUQ214SPO5EPTM      
OV70MZG,47000,91831,2015-04-21,23350,25750,23/11/2023,,POLESTAR,2,2 FASTBACK SPECIAL EDITION,300kW Pilot Plus 78kWh Dual motor 5dr 4WD Auto,2020,2023,PS2 00PP 5HE A4     
KT16UMB,58000,73173,2015-04-21,12550,14950,24/10/2023,,SEAT,ALHAMBRA,ALHAMBRA DIESEL ESTATE,2.0 TDI CR FR Line [184] 5dr DSG,2010,2020,SEAL20FL15EDTA  2   
DX19JBZ,39000,86046,2015-04-21,15700,17700,17/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 AMG Line 5dr Auto,2018,2022,MEAC13LAM5HPTA  6   
