VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
MA20TXW,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,26/06/2020,91224,50784,,,,,,,,,15100,,,17195,,,,CAR,,,,,,15100,,,17200
FG70CMF,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Dynamic 5dr CVT,29/09/2020,91227,64057,,,,,,,,,14950,,,17095,,,,CAR,,,,,,14950,,,17050
FG21DFK,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,26/03/2021,88554,43965,,,,,,,,,17350,,,19350,,,,CAR,,,,,,17350,,,19350
FG70JUY,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,01/10/2020,88554,47180,,,,,,,,,16500,,,18495,,,,CAR,,,,,,16500,,,18500
FM21UYA,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,34586,,,,,,,,,32800,,,35750,,,,CAR,,,,,,32800,,,35750
FM21UYE,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,44136,,,,,,,,,31200,,,34000,,,,CAR,,,,,,31100,,,34000
FM21UYX,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,13/07/2021,96083,32843,,,,,,,,,33100,,,36000,,,,CAR,,,,,,33100,,,36000
FM21UYR,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,23/07/2021,96083,71959,,,,,,,,,27150,,,30000,,,,CAR,,,,,,27150,,,29750
FM21UXC,,TOYOTA,HIGHLANDER ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,23/07/2021,96083,34594,,,,,,,,,32800,,,35750,,,,CAR,,,,,,32800,,,35750
VK71OTG,,VAUXHALL,CORSA HATCHBACK,1.2 SE 5dr,29/09/2021,90646,15310,,,,,,,,,9475,,,11250,,,,CAR,,,,,,9750,,,11550
DC69BKU,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SE 5dr,31/01/2020,90650,24219,,,,,,,,,8300,,,10095,,,,CAR,,,,,,8550,,,10400
YE18GKX,,VAUXHALL,CORSA HATCHBACK,1.4 SE 3dr Auto,17/04/2018,66168,20483,,,,,,,,,8550,,,10095,,,,CAR,,,,,,8650,,,10150
YW71DKK,,VAUXHALL,CORSA HATCHBACK,1.2 SE Edition 5dr,31/01/2022,98539,35214,,,,,,,,,8450,,,10295,,,,CAR,,,,,,8700,,,10500
YW71DPV,,VAUXHALL,CORSA HATCHBACK,1.2 SE Edition 5dr,31/01/2022,98539,27859,,,,,,,,,8875,,,10695,,,,CAR,,,,,,9150,,,10950
VX69DTY,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW SE Nav 50kWh 5dr Auto [11kWCh],06/02/2020,88877,17951,,,,,,,,,10400,,,12195,,,,CAR,,,,,,10400,,,12200
LL20ZTV,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW SE Nav 50kWh 5dr Auto [7.4kWCh],28/08/2020,91860,14850,,,,,,,,,10500,,,12295,,,,CAR,,,,,,10550,,,12300
LA21BXG,,VAUXHALL,CORSA HATCHBACK,1.2 SE Nav 5dr,30/04/2021,90647,27675,,,,,,,,,8950,,,10750,,,,CAR,,,,,,9225,,,11050
LA21BXF,,VAUXHALL,CORSA HATCHBACK,1.2 SE Nav 5dr,30/04/2021,90647,25653,,,,,,,,,9075,,,10850,,,,CAR,,,,,,9350,,,11150
FD70WFR,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav 5dr,25/12/2020,90659,31987,,,,,,,,,9000,,,10795,,,,CAR,,,,,,9275,,,11050
EX70RHJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav 5dr,30/09/2020,90659,51115,,,,,,,,,7950,,,9750,,,,CAR,,,,,,8200,,,9975
DY70WPJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav 5dr,14/09/2020,90659,42469,,,,,,,,,8400,,,10195,,,,CAR,,,,,,8650,,,10450
YY20NGU,,VAUXHALL,CORSA DIESEL HATCHBACK,1.5 Turbo D Elite Nav Premium 5dr,30/06/2020,90683,17240,,,,,,,,,12450,,,14250,,,,CAR,,,,,,12450,,,14250
KN20WTY,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],13/03/2020,91861,20800,,,,,,,,,11000,,,12795,,,,CAR,,,,,,11050,,,12850
BK20UPS,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,18504,,,,,,,,,11100,,,12950,,,,CAR,,,,,,11200,,,12950
WR20URS,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],30/06/2020,91861,25376,,,,,,,,,10650,,,12495,,,,CAR,,,,,,10700,,,12500
BK20UFU,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [7.4kWCh],24/06/2020,91861,29600,,,,,,,,,10400,,,12250,,,,CAR,,,,,,10400,,,12195
VA69VLT,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Elite Nav 50kWh 5dr Auto [11kWCh],07/02/2020,88878,23110,,,,,,,,,10900,,,12695,,,,CAR,,,,,,10900,,,12700
FD70OJK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,45899,,,,,,,,,8025,,,9825,,,,CAR,,,,,,8275,,,10050
FD70KDF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,43041,,,,,,,,,8125,,,9895,,,,CAR,,,,,,8375,,,10150
FD70LCY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,43758,,,,,,,,,8125,,,9895,,,,CAR,,,,,,8375,,,10150
FD70OWF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,41809,,,,,,,,,8200,,,9995,,,,CAR,,,,,,8475,,,10250
FD70LYC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/11/2020,90658,45749,,,,,,,,,8025,,,9825,,,,CAR,,,,,,8275,,,10050
FD70WLK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,25/12/2020,90658,45918,,,,,,,,,8025,,,9825,,,,CAR,,,,,,8275,,,10050
DT70ZFG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,44880,,,,,,,,,8150,,,9950,,,,CAR,,,,,,8400,,,10200
DT70UNY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,47625,,,,,,,,,8025,,,9795,,,,CAR,,,,,,8250,,,10050
DT70UTG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,49816,,,,,,,,,7925,,,9725,,,,CAR,,,,,,8150,,,9950
DP70BRZ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,28/02/2021,90658,43902,,,,,,,,,8200,,,9995,,,,CAR,,,,,,8450,,,10250
DT70UHN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,42855,,,,,,,,,8250,,,10095,,,,CAR,,,,,,8500,,,10300
DW70FBK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,48665,,,,,,,,,7975,,,9775,,,,CAR,,,,,,8200,,,9995
DT70USD,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,43878,,,,,,,,,8200,,,9995,,,,CAR,,,,,,8450,,,10250
DW70ENR,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,46052,,,,,,,,,8075,,,9850,,,,CAR,,,,,,8300,,,10100
DW70EVH,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,47334,,,,,,,,,8025,,,9795,,,,CAR,,,,,,8250,,,10050
DW70EXV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,40667,,,,,,,,,8350,,,10150,,,,CAR,,,,,,8600,,,10400
VN70AVU,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,28/02/2021,90658,41903,,,,,,,,,8300,,,10095,,,,CAR,,,,,,8550,,,10350
DT70UGK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi 5dr,30/01/2021,90658,43226,,,,,,,,,8200,,,9995,,,,CAR,,,,,,8450,,,10250
DN70UNJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41967,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70TCV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42177,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70SYF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41550,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70UNM,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,44500,,,,,,,,,8525,,,10295,,,,CAR,,,,,,8775,,,10600
DN70SOC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,45576,,,,,,,,,8475,,,10250,,,,CAR,,,,,,8725,,,10550
DN70HNY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,44067,,,,,,,,,8525,,,10295,,,,CAR,,,,,,8775,,,10600
DL70KOD,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,31/10/2020,90660,44035,,,,,,,,,8525,,,10295,,,,CAR,,,,,,8775,,,10600
DN70SVY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42996,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70SYZ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,44044,,,,,,,,,8525,,,10295,,,,CAR,,,,,,8775,,,10600
DN70JDK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41627,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70SVX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42191,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70OXV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42075,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70UEA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42786,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70UCT,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,43356,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
DN70ORX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42364,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70SXD,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42759,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70SXS,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42889,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70HZV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,43016,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
DN70TFY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,40802,,,,,,,,,8725,,,10495,,,,CAR,,,,,,8975,,,10800
DN70ULW,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,45257,,,,,,,,,8475,,,10250,,,,CAR,,,,,,8725,,,10550
DN70TKA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41940,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70SZJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,42071,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
DN70UFC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41756,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70UMX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41760,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
DN70SXT,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/09/2020,90660,41935,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
FD70OWO,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43252,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70LVJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43500,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70LAA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43707,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70OLC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,37277,,,,,,,,,8900,,,10650,,,,CAR,,,,,,9150,,,10950
FD70ORN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,41908,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
FD70OJW,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,62450,,,,,,,,,7625,,,9425,,,,CAR,,,,,,7850,,,9650
FD70ONC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,42458,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
FD70OJC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,45031,,,,,,,,,8475,,,10250,,,,CAR,,,,,,8725,,,10550
FD70WJJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,25/12/2020,90660,41898,,,,,,,,,8675,,,10450,,,,CAR,,,,,,8925,,,10750
FD70WSZ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,25/12/2020,90660,45856,,,,,,,,,8475,,,10250,,,,CAR,,,,,,8725,,,10550
FD70KSK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,42527,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
FD70ONH,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,47149,,,,,,,,,8375,,,10150,,,,CAR,,,,,,8600,,,10450
FD70OXR,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43195,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70KXW,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43089,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70OPA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,40950,,,,,,,,,8725,,,10495,,,,CAR,,,,,,8975,,,10800
FD70OPX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,20,,,,,,,,,11150,,,12950,,,,CAR,,,,,,11450,,,13250
FD70OTN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,43274,,,,,,,,,8575,,,10350,,,,CAR,,,,,,8825,,,10650
FD70KVR,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,45509,,,,,,,,,8475,,,10250,,,,CAR,,,,,,8725,,,10550
FD70OVG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,42376,,,,,,,,,8625,,,10395,,,,CAR,,,,,,8875,,,10700
FD70KFV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,40256,,,,,,,,,8725,,,10495,,,,CAR,,,,,,8975,,,10800
FD70MHK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,30/11/2020,90660,46642,,,,,,,,,8425,,,10195,,,,CAR,,,,,,8650,,,10500
DN20VYF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,30/06/2020,90661,35205,,,,,,,,,9025,,,10850,,,,CAR,,,,,,9300,,,11050
DN20VWD,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,30/06/2020,90661,44344,,,,,,,,,8525,,,10350,,,,CAR,,,,,,8775,,,10550
DS20FTD,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,30/06/2020,90661,47430,,,,,,,,,8375,,,10195,,,,CAR,,,,,,8625,,,10400
BN20LHW,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,28/05/2020,90661,42200,,,,,,,,,8625,,,10450,,,,CAR,,,,,,8900,,,10700
BN20KGV,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,28/05/2020,90661,43401,,,,,,,,,8575,,,10395,,,,CAR,,,,,,8850,,,10650
BN20KZL,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,26/03/2020,90661,44555,,,,,,,,,8525,,,10350,,,,CAR,,,,,,8775,,,10550
DP70DKY,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,40753,,,,,,,,,8650,,,10450,,,,CAR,,,,,,8925,,,10700
DP70DWM,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,41614,,,,,,,,,8600,,,10395,,,,CAR,,,,,,8875,,,10650
FH70FHR,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,31/12/2020,95070,41840,,,,,,,,,8600,,,10395,,,,CAR,,,,,,8875,,,10650
DP70DYT,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,43888,,,,,,,,,8500,,,10295,,,,CAR,,,,,,8775,,,10550
DP70DYM,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,42134,,,,,,,,,8550,,,10350,,,,CAR,,,,,,8825,,,10600
DP70DPY,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,41645,,,,,,,,,8600,,,10395,,,,CAR,,,,,,8875,,,10650
DP70BWF,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,25/12/2020,95070,42151,,,,,,,,,8550,,,10350,,,,CAR,,,,,,8825,,,10600
DW70FFT,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,30/01/2021,95070,42398,,,,,,,,,8650,,,10450,,,,CAR,,,,,,8900,,,10700
DT70LXP,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,22/02/2021,95070,44445,,,,,,,,,8550,,,10350,,,,CAR,,,,,,8800,,,10600
DT70ZFK,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,30/01/2021,95070,40394,,,,,,,,,8750,,,10550,,,,CAR,,,,,,9000,,,10800
DT70NPZ,,VAUXHALL,CORSA HATCHBACK,1.2 Elite 5dr,28/02/2021,95070,43449,,,,,,,,,8600,,,10395,,,,CAR,,,,,,8850,,,10650
DP70CVA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr Auto,25/12/2020,90665,23924,,,,,,,,,11300,,,13095,,,,CAR,,,,,,11600,,,13400
BT21TPX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite 5dr Auto,18/05/2021,95072,53000,,,,,,,,,9425,,,11195,,,,CAR,,,,,,9650,,,11450
DT70ZNS,,VAUXHALL,CORSA HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,95074,42691,,,,,,,,,8800,,,10595,,,,CAR,,,,,,9075,,,10850
DT70UUC,,VAUXHALL,CORSA HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,95074,46625,,,,,,,,,8575,,,10395,,,,CAR,,,,,,8850,,,10650
DT70UTF,,VAUXHALL,CORSA HATCHBACK,1.2 Elite Nav 5dr,30/01/2021,95074,41889,,,,,,,,,8850,,,10650,,,,CAR,,,,,,9125,,,10900
DY70MZL,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,14/09/2020,90662,41913,,,,,,,,,8900,,,10695,,,,CAR,,,,,,9175,,,11000
DY70XHE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,21/09/2020,90662,49688,,,,,,,,,8475,,,10295,,,,CAR,,,,,,8750,,,10550
DY70XRE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,49470,,,,,,,,,8475,,,10295,,,,CAR,,,,,,8750,,,10550
FE70NKS,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,47595,,,,,,,,,8575,,,10395,,,,CAR,,,,,,8850,,,10650
FE70MYN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,44339,,,,,,,,,8750,,,10550,,,,CAR,,,,,,9000,,,10800
FE70NVF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,15/09/2020,90662,45210,,,,,,,,,8700,,,10495,,,,CAR,,,,,,8950,,,10750
DU70XJB,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,14/09/2020,90662,46983,,,,,,,,,8625,,,10450,,,,CAR,,,,,,8900,,,10700
FE70NHN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,42613,,,,,,,,,8850,,,10650,,,,CAR,,,,,,9125,,,10950
DY70XKM,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,28/09/2020,90662,41576,,,,,,,,,8900,,,10695,,,,CAR,,,,,,9175,,,11000
VO70MFJ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,29/09/2020,90662,42985,,,,,,,,,8850,,,10650,,,,CAR,,,,,,9125,,,10950
DY70NDE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,14/09/2020,90662,44865,,,,,,,,,8750,,,10550,,,,CAR,,,,,,9000,,,10800
FE70NTO,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,15/09/2020,90662,47400,,,,,,,,,8575,,,10395,,,,CAR,,,,,,8850,,,10650
DY70NBF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,14/09/2020,90662,43834,,,,,,,,,8800,,,10595,,,,CAR,,,,,,9075,,,10900
DY70XMG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,21/09/2020,90662,43570,,,,,,,,,8800,,,10595,,,,CAR,,,,,,9075,,,10900
FE70NUP,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,45452,,,,,,,,,8700,,,10495,,,,CAR,,,,,,8950,,,10750
DY70XJX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,21/09/2020,90662,39075,,,,,,,,,9000,,,10795,,,,CAR,,,,,,9275,,,11095
DY70MYF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,14/09/2020,90662,43720,,,,,,,,,8800,,,10595,,,,CAR,,,,,,9075,,,10900
FE70NGX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/09/2020,90662,42196,,,,,,,,,8850,,,10650,,,,CAR,,,,,,9125,,,10950
VO21OLT,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,31/03/2021,90662,39668,,,,,,,,,9325,,,11095,,,,CAR,,,,,,9600,,,11395
DT70ZWG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,90662,43131,,,,,,,,,8900,,,10695,,,,CAR,,,,,,9150,,,10950
DT70UEL,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,90662,41947,,,,,,,,,9000,,,10795,,,,CAR,,,,,,9250,,,11050
DT70LGC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,90662,41338,,,,,,,,,9000,,,10795,,,,CAR,,,,,,9250,,,11050
DT70GAU,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,28/02/2021,90662,42268,,,,,,,,,8950,,,10750,,,,CAR,,,,,,9200,,,11000
DT70ZVZ,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,30/01/2021,90662,42755,,,,,,,,,8950,,,10750,,,,CAR,,,,,,9200,,,11000
DY70MXN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,14/09/2020,90664,44633,,,,,,,,,9700,,,11495,,,,CAR,,,,,,10000,,,11800
VO70LZU,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,30/09/2020,90664,43357,,,,,,,,,9750,,,11550,,,,CAR,,,,,,10050,,,11850
FE70NPF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,30/09/2020,90664,45753,,,,,,,,,9625,,,11450,,,,CAR,,,,,,9925,,,11750
FE70HVN,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,30/09/2020,90664,41179,,,,,,,,,9850,,,11695,,,,CAR,,,,,,10200,,,12000
DY70PTO,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,14/09/2020,90664,41795,,,,,,,,,9850,,,11695,,,,CAR,,,,,,10200,,,12000
DY70XKP,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,21/09/2020,90664,41574,,,,,,,,,9850,,,11695,,,,CAR,,,,,,10200,,,12000
