VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
GL70FSU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,01/01/2021,91214,60000,,,,,,,,,12450,,,14550,,,,,,,,,,12450,,,14550,2024-02-02,2024-01-29
DA70EVG,,NISSAN,JUKE HATCHBACK,1.0 DiG-T N-Connecta 5dr,01/09/2020,91093,12000,,,,,,,,,12550,,,14650,,,,,,,,,,12550,,,14650,2024-02-02,2024-01-29
DY23MVU,,NISSAN,ARIYA ELECTRIC HATCHBACK,160kW Advance 63kWh 22kWCh 5dr Auto [Sky Pack],01/03/2023,99426,9000,,,,,,,,,30700,,,33500,,,,,,,,,,29450,,,32250,2024-02-02,2024-01-29
DE70MEV,,AUDI,Q2 ESTATE,35 TFSI Black Edition 5dr S Tronic,01/09/2020,84974,6000,,,,,,,,,22050,,,24250,,,,,,,,,,22250,,,24500,2024-02-02,2024-01-29
DE72TZL,,VAUXHALL,MOKKA HATCHBACK,1.2 Turbo 100 GS Line 5dr,01/09/2022,100077,10000,,,,,,,,,14900,,,16995,,,,,,,,,,15050,,,17150,2024-02-02,2024-01-29
LV70PLZ,,AUDI,A1 SPORTBACK,30 TFSI S Line 5dr S Tronic,01/09/2020,86535,23000,,,,,,,,,17600,,,19400,,,,,,,,,,17800,,,19600,2024-02-02,2024-01-29
FN23TGY,,NISSAN,JUKE HATCHBACK,1.6 Hybrid N-Connecta 5dr Auto,01/03/2023,100735,2000,,,,,,,,,19850,,,22000,,,,,,,,,,19850,,,22000,2024-02-02,2024-01-29
YM70HSU,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Flair 5dr [6 speed],01/01/2021,85962,40000,,,,,,,,,9350,,,11150,,,,,,,,,,9450,,,11250,2024-02-02,2024-01-29
EJ70XMR,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr,01/01/2021,91838,20000,,,,,,,,,18200,,,20250,,,,,,,,,,18200,,,20250,2024-02-02,2024-01-29
CT19OZD,,FORD,KUGA DIESEL ESTATE,2.0 TDCi ST-Line 5dr Auto 2WD,01/03/2019,84712,32000,,,,,,,,,13050,,,15150,,,,,,,,,,13050,,,15150,2024-02-02,2024-01-29
BT72NNY,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,01/09/2022,81730,11000,,,,,,,,,14100,,,16100,,,,,,,,,,14400,,,16400,2024-02-02,2024-01-29
ET21LXU,,VOLKSWAGEN,PASSAT ESTATE,1.5 TSI EVO R-Line 5dr DSG,01/03/2021,89415,20000,,,,,,,,,20500,,,23000,,,,,,,,,,20500,,,23000,2024-02-02,2024-01-29
SL20JCU,,BMW,2 SERIES ACTIVE TOURER,220i SE 5dr DCT,01/03/2020,83287,45000,,,,,,,,,11200,,,13600,,,,,,,,,,11200,,,13600,2024-02-02,2024-01-29
KX19KCY,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Tekna+ 5dr,01/03/2019,86199,59000,,,,,,,,,12250,,,14350,,,,,,,,,,12250,,,14350,2024-02-02,2024-01-29
BP23YZW,,VOLKSWAGEN,POLO HATCHBACK,1.0 TSI Life 5dr DSG,01/03/2023,98772,11000,,,,,,,,,17050,,,18850,,,,,,,,,,17050,,,18850,2024-02-02,2024-01-29
YX19RXK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/03/2019,76048,31000,,,,,,,,,13000,,,15100,,,,,,,,,,13000,,,15100,2024-02-02,2024-01-29
PK70YXX,,BMW,X1 ESTATE,sDrive 18i SE 5dr,01/09/2020,90378,12000,,,,,,,,,15650,,,17750,,,,,,,,,,15650,,,17750,2024-02-02,2024-01-29
SA71CMO,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Active 5dr,01/09/2021,94676,5000,,,,,,,,,13400,,,15400,,,,,,,,,,13650,,,15650,2024-02-02,2024-01-29
LR70WMP,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,16000,,,,,,,,,14550,,,16650,,,,,,,,,,14700,,,16800,2024-02-02,2024-01-29
FN70DZV,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,01/09/2020,87984,24000,,,,,,,,,15400,,,17500,,,,,,,,,,15750,,,17850,2024-02-02,2024-01-29
DY70JSV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,21000,,,,,,,,,14200,,,16300,,,,,,,,,,14350,,,16450,2024-02-02,2024-01-29
MT72LFD,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr,01/09/2022,91414,8000,,,,,,,,,15100,,,17250,,,,,,,,,,15100,,,17250,2024-02-02,2024-01-29
CU70OCY,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 EX 5dr,01/09/2020,85697,38000,,,,,,,,,13350,,,15350,,,,,,,,,,13350,,,15350,2024-02-02,2024-01-29
SV69FFA,,ABARTH,595 HATCHBACK,1.4 T-Jet 145 3dr,01/09/2019,75460,11000,,,,,,,,,10300,,,11800,,,,,,,,,,10300,,,11800,2024-02-02,2024-01-29
PK69LUH,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/09/2019,86518,40000,,,,,,,,,10050,,,12150,,,,,,,,,,10250,,,12350,2024-02-02,2024-01-29
HW72LGE,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Active [X Pack] 5dr,01/01/2023,96031,6000,,,,,,,,,15000,,,17000,,,,,,,,,,15250,,,17250,2024-02-02,2024-01-29
RE70XBD,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,01/09/2020,83772,23000,,,,,,,,,18550,,,20750,,,,,,,,,,18550,,,20750,2024-02-02,2024-01-29
SG22PXL,,RENAULT,ARKANA ESTATE,1.3 TCe Mild Hybrid 140 S Edition 5dr EDC,01/03/2022,98266,18000,,,,,,,,,17550,,,19650,,,,,,,,,,17550,,,19650,2024-02-02,2024-01-29
HV70XMG,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,7000,,,,,,,,,15200,,,17300,,,,,,,,,,15400,,,17500,2024-02-02,2024-01-29
EF22PDZ,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Excel 5dr CVT,01/03/2022,93360,6000,,,,,,,,,18100,,,19900,,,,,,,,,,18100,,,19900,2024-02-02,2024-01-29
YT20HLY,,HYUNDAI,IONIQ HATCHBACK SPECIAL EDITIONS,1.6 GDi Hybrid 1st Edition 5dr DCT,01/03/2020,91070,50000,,,,,,,,,11400,,,13400,,,,,,,,,,11400,,,13400,2024-02-02,2024-01-29
BJ23ANX,,CITROEN,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr,01/03/2023,100513,4000,,,,,,,,,15200,,,17200,,,,,,,,,,15350,,,17350,2024-02-02,2024-01-29
MM70XZK,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/01/2021,85754,17000,,,,,,,,,14050,,,16200,,,,,,,,,,14200,,,16300,2024-02-02,2024-01-29
BP19NGG,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,01/03/2019,87984,28000,,,,,,,,,14150,,,16250,,,,,,,,,,14350,,,16450,2024-02-02,2024-01-29
AF23ZVW,,SUZUKI,S-CROSS HATCHBACK,1.5 Hybrid Motion 5dr AGS,01/03/2023,101386,5000,,,,,,,,,19750,,,22000,,,,,,,,,,19750,,,22000,2024-02-02,2024-01-29
FN70RUY,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW GT 50kWh 5dr Auto,01/09/2020,91700,5000,,,,,,,,,15200,,,17300,,,,,,,,,,15050,,,17150,2024-02-02,2024-01-29
CU70YXY,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite 5dr [Start Stop] Auto,01/09/2020,90376,51000,,,,,,,,,8825,,,10900,,,,,,,,,,8825,,,10900,2024-02-02,2024-01-29
SC70ARU,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,01/01/2021,81727,15000,,,,,,,,,11200,,,13200,,,,,,,,,,11400,,,13400,2024-02-02,2024-01-29
ML22EBJ,,FORD,KUGA ESTATE,1.5 EcoBoost 150 Titanium Edition 5dr,01/03/2022,94664,13000,,,,,,,,,20250,,,22500,,,,,,,,,,20250,,,22500,2024-02-02,2024-01-29
DA70KMK,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription Pro 5dr Geartronic,01/09/2020,88515,55000,,,,,,,,,17850,,,19950,,,,,,,,,,18250,,,20250,2024-02-02,2024-01-29
LN23OAZ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic,01/03/2023,97328,10000,,,,,,,,,19500,,,21500,,,,,,,,,,19500,,,21500,2024-02-02,2024-01-29
OY20GKU,,SKODA,KODIAQ ESTATE,1.5 TSI SE L 5dr DSG [7 Seat],01/03/2020,85824,63000,,,,,,,,,16300,,,18400,,,,,,,,,,16600,,,18700,2024-02-02,2024-01-29
SL68SXC,,SKODA,KAROQ DIESEL ESTATE,1.6 TDI SE L 5dr DSG,01/09/2018,81636,14000,,,,,,,,,14200,,,16300,,,,,,,,,,14450,,,16550,2024-02-02,2024-01-29
PJ23VPL,,VOLKSWAGEN,TAIGO HATCHBACK,1.0 TSI Life 5dr,01/03/2023,99141,5000,,,,,,,,,17100,,,19200,,,,,,,,,,17100,,,19200,2024-02-02,2024-01-29
OW72MPE,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,01/01/2023,81730,8000,,,,,,,,,14550,,,16550,,,,,,,,,,14800,,,16800,2024-02-02,2024-01-29
KO23FRD,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium+ 50kWh 5dr Auto,01/03/2023,100897,10000,,,,,,,,,15800,,,17895,,,,,,,,,,15650,,,17750,2024-02-02,2024-01-29
GJ70RHU,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Line 5dr EAT8,01/09/2020,91692,24000,,,,,,,,,15500,,,17600,,,,,,,,,,15500,,,17600,2024-02-02,2024-01-29
YO68MWP,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr,01/01/2019,84865,24000,,,,,,,,,14500,,,16600,,,,,,,,,,14500,,,16600,2024-02-02,2024-01-29
LF70VCM,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/01/2021,91413,7000,,,,,,,,,13700,,,15800,,,,,,,,,,13700,,,15800,2024-02-02,2024-01-29
AR70BKA,,SMART,FORFOUR ELECTRIC HATCHBACK,60kW EQ Prime Exclusive 17kWh 5dr Auto [22kWch],01/01/2021,92402,4000,,,,,,,,,9775,,,11300,,,,,,,,,,9775,,,11300,2024-02-02,2024-01-29
GM70ZJZ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Motion 5dr DCT,01/01/2021,95535,19000,,,,,,,,,16000,,,18100,,,,,,,,,,16350,,,18450,2024-02-02,2024-01-29
CV22YUD,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO R-Line 5dr DSG,01/03/2022,99784,9000,,,,,,,,,24400,,,26750,,,,,,,,,,24400,,,26750,2024-02-02,2024-01-29
DS69BKL,,MITSUBISHI,ASX ESTATE,2.0 Dynamic 5dr,01/01/2020,90538,43000,,,,,,,,,9075,,,11150,,,,,,,,,,9150,,,11250,2024-02-02,2024-01-29
NL70PWZ,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSI 150 Life 5dr DSG,01/01/2021,95152,32000,,,,,,,,,18750,,,20750,,,,,,,,,,19100,,,21250,2024-02-02,2024-01-29
YY70KGJ,,PEUGEOT,3008 DIESEL ESTATE,2.0 BlueHDi 180 GT Line Premium 5dr EAT8,01/09/2020,83979,42000,,,,,,,,,15200,,,17300,,,,,,,,,,15200,,,17300,2024-02-02,2024-01-29
ST70NUV,,PEUGEOT,5008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,81498,73000,,,,,,,,,12800,,,14900,,,,,,,,,,12900,,,15000,2024-02-02,2024-01-29
SK20NTF,,NISSAN,X-TRAIL DIESEL STATION WAGON,1.7 dCi Tekna 5dr 4WD [7 Seat],01/03/2020,88812,66000,,,,,,,,,15100,,,17200,,,,,,,,,,15100,,,17200,2024-02-02,2024-01-29
DE23LLC,,MG MOTOR UK,MG4 HATCHBACK,125kW SE EV 51kWh 5dr Auto,01/03/2023,101148,2000,,,,,,,,,18250,,,20500,,,,,,,,,,17900,,,19900,2024-02-02,2024-01-29
FG70YAV,,MINI,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr Auto,01/09/2020,93490,33000,,,,,,,,,16100,,,18100,,,,,,,,,,16100,,,18100,2024-02-02,2024-01-29
FP20HPY,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV ST-Line 5dr,01/03/2020,91456,45000,,,,,,,,,15450,,,17550,,,,,,,,,,15450,,,17550,2024-02-02,2024-01-29
LC20UPO,,KIA,NIRO ESTATE,1.6 GDi PHEV 3 5dr DCT,01/03/2020,89923,11000,,,,,,,,,20700,,,22750,,,,,,,,,,20900,,,23000,2024-02-02,2024-01-29
YL70ENW,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto [AWD],01/01/2021,91177,26000,,,,,,,,,17300,,,19350,,,,,,,,,,17300,,,19350,2024-02-02,2024-01-29
FP68XZX,,VAUXHALL,ASTRA SPORTS TOURER,1.4T 16V 150 SRi 5dr,01/09/2018,72726,35000,,,,,,,,,7900,,,9875,,,,,,,,,,7900,,,9875,2024-02-02,2024-01-29
YY70DXR,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid SE 5dr eCVT,01/01/2021,92774,16000,,,,,,,,,14950,,,16750,,,,,,,,,,15100,,,16900,2024-02-02,2024-01-29
EK69HXX,,VOLVO,XC40 ESTATE,1.5 T3 [163] R DESIGN 5dr Geartronic,01/09/2019,88509,56000,,,,,,,,,16200,,,18300,,,,,,,,,,16500,,,18600,2024-02-02,2024-01-29
MM73JEU,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,130kW Trophy EV 51kWh 5dr Auto,01/09/2023,99251,3000,,,,,,,,,18750,,,20750,,,,,,,,,,18350,,,20500,2024-02-02,2024-01-29
SG22VZA,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 140 Iconic 5dr,01/03/2022,94690,1000,,,,,,,,,13100,,,15195,,,,,,,,,,13250,,,15350,2024-02-02,2024-01-29
EY67XAJ,,FORD,GALAXY DIESEL ESTATE,2.0 TDCi 150 Titanium X 5dr,01/09/2017,68392,120000,,,,,,,,,8775,,,11095,,,,,,,,,,8775,,,11095,2024-02-02,2024-01-29
FH70BBN,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,9000,,,,,,,,,12450,,,14600,,,,,,,,,,12750,,,14850,2024-02-02,2024-01-29
DX70YJP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,01/09/2020,86519,25000,,,,,,,,,11850,,,13950,,,,,,,,,,12050,,,14150,2024-02-02,2024-01-29
MM70PZY,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,01/01/2021,92359,25000,,,,,,,,,10700,,,12800,,,,,,,,,,10700,,,12800,2024-02-02,2024-01-29
MC22ONO,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Style 5dr DSG,01/03/2022,99775,20000,,,,,,,,,20850,,,23250,,,,,,,,,,20850,,,23250,2024-02-02,2024-01-29
DU20FGG,,SEAT,ALHAMBRA ESTATE,1.4 TSI SE L [EZ] 150 5dr,01/03/2020,85332,43000,,,,,,,,,16250,,,18650,,,,,,,,,,16250,,,18650,2024-02-02,2024-01-29
MM72PTZ,,VOLKSWAGEN,TAIGO HATCHBACK,1.0 TSI 110 Life 5dr DSG,01/09/2022,99143,7000,,,,,,,,,17650,,,19750,,,,,,,,,,17650,,,19750,2024-02-02,2024-01-29
HG68LWH,,SUZUKI,VITARA ESTATE,1.6 SZ5 5dr,01/09/2018,68212,60000,,,,,,,,,8900,,,10995,,,,,,,,,,8900,,,10995,2024-02-02,2024-01-29
BP69TWC,,SKODA,KAROQ ESTATE,1.5 TSI SE Technology 5dr,01/01/2020,81622,66000,,,,,,,,,10200,,,12300,,,,,,,,,,10600,,,12750,2024-02-02,2024-01-29
FH23VAX,,FORD,KUGA ESTATE,1.5 EcoBoost 150 Titanium Edition 5dr,01/03/2023,94664,7000,,,,,,,,,21850,,,24250,,,,,,,,,,21850,,,24250,2024-02-02,2024-01-29
FP70YYE,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,01/09/2020,83771,34000,,,,,,,,,16850,,,18800,,,,,,,,,,16850,,,18800,2024-02-02,2024-01-29
DV72LHJ,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr DCT,01/09/2022,95829,8000,,,,,,,,,15250,,,17350,,,,,,,,,,15350,,,17450,2024-02-02,2024-01-29
PJ70BPE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/09/2020,86518,20000,,,,,,,,,11700,,,13795,,,,,,,,,,11900,,,13995,2024-02-02,2024-01-29
HY71KLA,,SEAT,LEON ESTATE,1.5 eTSI 150 Xcellence 5dr DSG,01/09/2021,93441,19000,,,,,,,,,16300,,,18300,,,,,,,,,,16300,,,18300,2024-02-02,2024-01-29
BF70KYR,,PEUGEOT,2008 ESTATE,1.2 PureTech Allure Premium 5dr,01/09/2020,92605,8000,,,,,,,,,14150,,,16250,,,,,,,,,,14150,,,16250,2024-02-02,2024-01-29
YM70FDE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,01/09/2020,90664,16000,,,,,,,,,11600,,,13400,,,,,,,,,,11950,,,13750,2024-02-02,2024-01-29
CA70ORK,,NISSAN,JUKE HATCHBACK,1.0 DiG-T Tekna+ 5dr DCT,01/09/2020,91098,55000,,,,,,,,,12450,,,14550,,,,,,,,,,12550,,,14650,2024-02-02,2024-01-29
FH72GYK,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr DCT,01/01/2023,91415,3000,,,,,,,,,16750,,,18850,,,,,,,,,,16750,,,18850,2024-02-02,2024-01-29
BK70XGO,,SUZUKI,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ5 ALLGRIP 5dr,01/01/2021,94838,54000,,,,,,,,,9100,,,10600,,,,,,,,,,9200,,,10700,2024-02-02,2024-01-29
HJ19EXX,,VOLVO,V70 DIESEL ESTATE,D5 Special Edition Sport 5dr Geartronic,01/03/2019,36126,32000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-02,2024-01-29
PY72BBU,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power 204 N-Connecta 5dr Xtronic,01/09/2022,101203,22000,,,,,,,,,26050,,,28750,,,,,,,,,,26050,,,28750,2024-02-02,2024-01-29
WN22XKO,,VAUXHALL,MOKKA HATCHBACK,1.2 Turbo 100 SRi Premium 5dr,01/03/2022,98514,32000,,,,,,,,,13150,,,15250,,,,,,,,,,13300,,,15400,2024-02-02,2024-01-29
LR22YGM,,VAUXHALL,MOKKA HATCHBACK,1.2 Turbo SRi Premium 5dr Auto,01/03/2022,98516,4000,,,,,,,,,16850,,,18950,,,,,,,,,,17000,,,19100,2024-02-02,2024-01-29
EJ70ESU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr Auto [8 Speed],01/09/2020,86008,14000,,,,,,,,,14350,,,16450,,,,,,,,,,14350,,,16450,2024-02-02,2024-01-29
MM70XCP,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Design 5dr CVT 2WD,01/01/2021,87920,14000,,,,,,,,,21550,,,24000,,,,,,,,,,21800,,,24250,2024-02-02,2024-01-29
WU73VBE,,HYUNDAI,I20 HATCHBACK,1.0T GDi 48V MHD 120 N Line 5dr,01/09/2023,97424,4000,,,,,,,,,16600,,,18400,,,,,,,,,,16750,,,18550,2024-02-02,2024-01-29
MM71NKZ,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSI 150 R-Line 5dr DSG,01/01/2022,95157,20000,,,,,,,,,24750,,,27000,,,,,,,,,,25250,,,28000,2024-02-02,2024-01-29
DV72THK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG 2 5dr,01/09/2022,99533,23000,,,,,,,,,19100,,,21250,,,,,,,,,,19250,,,21500,2024-02-02,2024-01-29
EA23KNP,,HYUNDAI,BAYON HATCHBACK,1.0 TGDi 48V MHEV Premium 5dr DCT,01/03/2023,97772,5000,,,,,,,,,14650,,,16800,,,,,,,,,,14650,,,16800,2024-02-02,2024-01-29
SD20SVL,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,01/03/2020,83772,48000,,,,,,,,,15700,,,17700,,,,,,,,,,15700,,,17700,2024-02-02,2024-01-29
WJ70YHW,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 ST-Line X Edition 5dr Auto,01/09/2020,93310,20000,,,,,,,,,15200,,,17195,,,,,,,,,,15200,,,17195,2024-02-02,2024-01-29
SN19YEG,,SUZUKI,SX4 S-CROSS HATCHBACK,1.0 Boosterjet SZ-T 5dr Auto,01/03/2019,76977,11000,,,,,,,,,11050,,,13150,,,,,,,,,,11050,,,13150,2024-02-02,2024-01-29
GJ70ZKA,,HYUNDAI,KONA HATCHBACK,1.0T GDi Blue Drive Premium 5dr,01/09/2020,81841,41000,,,,,,,,,10850,,,12950,,,,,,,,,,11050,,,13150,2024-02-02,2024-01-29
WL19WRF,,VAUXHALL,CORSA HATCHBACK,1.4 SE Nav 5dr Auto,01/03/2019,83955,32000,,,,,,,,,8625,,,10150,,,,,,,,,,8725,,,10200,2024-02-02,2024-01-29
AP70ZPM,,SKODA,SCALA HATCHBACK,1.0 TSI SE L 5dr,01/09/2020,89016,21000,,,,,,,,,11900,,,13900,,,,,,,,,,11900,,,13900,2024-02-02,2024-01-29
ND70UPF,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr Auto [8 Speed],01/01/2021,92360,18000,,,,,,,,,12400,,,14500,,,,,,,,,,12400,,,14500,2024-02-02,2024-01-29
FT21OFO,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/03/2021,89921,35000,,,,,,,,,13600,,,15700,,,,,,,,,,13750,,,15850,2024-02-02,2024-01-29
NV70OGL,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,13000,,,,,,,,,14450,,,16600,,,,,,,,,,14750,,,16850,2024-02-02,2024-01-29
MA70JYH,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT,01/09/2020,92777,13000,,,,,,,,,18550,,,20250,,,,,,,,,,18700,,,20500,2024-02-02,2024-01-29
MT71KSN,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,01/09/2021,95016,10000,,,,,,,,,14200,,,16295,,,,,,,,,,14350,,,16450,2024-02-02,2024-01-29
NL72GJF,,PEUGEOT,308 SW ESTATE,1.2 PureTech Allure 5dr EAT8,01/09/2022,98779,7000,,,,,,,,,19800,,,22000,,,,,,,,,,19800,,,22000,2024-02-02,2024-01-29
PF70PSZ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,24000,,,,,,,,,13700,,,15800,,,,,,,,,,13950,,,16050,2024-02-02,2024-01-29
PE22DHJ,,CITROEN,C4 DIESEL HATCHBACK,1.5 BlueHDi Sense 5dr,01/03/2022,94978,28000,,,,,,,,,12900,,,14900,,,,,,,,,,12900,,,14900,2024-02-02,2024-01-29
RE70XSF,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid EX 5dr eCVT,01/09/2020,92776,15000,,,,,,,,,17250,,,19050,,,,,,,,,,17450,,,19250,2024-02-02,2024-01-29
BW70HZE,,NISSAN,LEAF HATCHBACK,110kW Acenta 40kWh 5dr Auto [6.6kw Charger],01/01/2021,90456,29000,,,,,,,,,10450,,,12650,,,,,,,,,,10350,,,12550,2024-02-02,2024-01-29
VA21FJU,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW SRi Nav Premium 50kWh 5dr Auto,01/03/2021,94776,3000,,,,,,,,,14850,,,16950,,,,,,,,,,14850,,,16950,2024-02-02,2024-01-29
AV70UCG,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active X Edition 5dr Auto,01/01/2021,93220,23000,,,,,,,,,15550,,,17550,,,,,,,,,,15550,,,17550,2024-02-02,2024-01-29
BL19LSD,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,01/03/2019,88554,20000,,,,,,,,,17800,,,19800,,,,,,,,,,17800,,,19800,2024-02-02,2024-01-29
HV69PXW,,CITROEN,C5 AIRCROSS HATCHBACK,1.6 PureTech 180 Flair Plus 5dr EAT8,01/09/2019,87270,28000,,,,,,,,,13600,,,15700,,,,,,,,,,13600,,,15700,2024-02-02,2024-01-29
CX70JFY,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,01/09/2020,83771,37000,,,,,,,,,16500,,,18500,,,,,,,,,,16500,,,18500,2024-02-02,2024-01-29
WK70ZRF,,VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,01/09/2020,92714,35000,,,,,,,,,15800,,,17800,,,,,,,,,,15800,,,17800,2024-02-02,2024-01-29
LV70WNS,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV Titanium 5dr,01/09/2020,91444,9000,,,,,,,,,17900,,,20000,,,,,,,,,,17900,,,20000,2024-02-02,2024-01-29
ML70FLF,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Line 5dr,01/09/2020,91691,31000,,,,,,,,,14350,,,16450,,,,,,,,,,14350,,,16450,2024-02-02,2024-01-29
HJ71OPM,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 Tekna 5dr Xtronic,01/09/2021,97335,55000,,,,,,,,,16700,,,18750,,,,,,,,,,16700,,,18750,2024-02-02,2024-01-29
WH19FTF,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Excel 5dr CVT,01/03/2019,88557,11000,,,,,,,,,19350,,,21500,,,,,,,,,,19350,,,21500,2024-02-02,2024-01-29
FJ23RZC,,FORD,GRAND TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Titanium 5dr,01/03/2023,99952,10000,,,,,,,,,22200,,,24750,,,,,,,,,,22200,,,24750,2024-02-02,2024-01-29
BT70RXU,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,01/01/2021,90734,24000,,,,,,,,,12200,,,14300,,,,,,,,,,11950,,,14050,2024-02-02,2024-01-29
