VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
ML70UPC,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr,01/09/2020,93155.0,14000,,,,,,,,,11950,,,13750,,,,,,,,,,12200,,,14000,2024-02-07,2024-01-29
PK70ORC,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair Plus 5dr,01/09/2020,87263.0,11000,,,,,,,,,14300,,,16400,,,,,,,,,,14300,,,16400,2024-02-07,2024-01-29
HW21GVU,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,01/03/2021,81803.0,47000,,,,,,,,,16700,,,18800,,,,,,,,,,16800,,,18900,2024-02-07,2024-01-29
BP70URU,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,01/01/2021,90765.0,12000,,,,,,,,,14700,,,16800,,,,,,,,,,14700,,,16800,2024-02-07,2024-01-29
SO70OLC,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 S Edition 5dr,01/01/2021,91799.0,17000,,,,,,,,,11700,,,13800,,,,,,,,,,12150,,,14300,2024-02-07,2024-01-29
SB19VHW,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [110] Elite Nav 5dr [Start Stop] Auto,01/03/2019,79328.0,12000,,,,,,,,,9675,,,11750,,,,,,,,,,9675,,,11750,2024-02-07,2024-01-29
DA18BVL,,VAUXHALL,MOKKA X HATCHBACK,1.4T Active 5dr,01/03/2018,76056.0,24000,,,,,,,,,8125,,,10200,,,,,,,,,,8125,,,10200,2024-02-07,2024-01-29
FL70UEM,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line 5dr,01/09/2020,91454.0,11000,,,,,,,,,17900,,,20000,,,,,,,,,,17900,,,20000,2024-02-07,2024-01-29
MH19ALU,,FORD,KUGA ESTATE,1.5 EcoBoost Titanium Edition 5dr 2WD,01/03/2019,87289.0,16000,,,,,,,,,12400,,,14450,,,,,,,,,,12400,,,14450,2024-02-07,2024-01-29
PN70VOC,,VOLKSWAGEN,TIGUAN ALLSPACE ESTATE,1.5 TSI EVO Match 5dr,01/09/2020,88078.0,28000,,,,,,,,,19600,,,21750,,,,,,,,,,19800,,,22000,2024-02-07,2024-01-29
FY70NPA,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription Pro 5dr,01/01/2021,88514.0,7000,,,,,,,,,21900,,,24000,,,,,,,,,,22350,,,24500,2024-02-07,2024-01-29
SB70YUE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518.0,17000,,,,,,,,,12000,,,14100,,,,,,,,,,12250,,,14350,2024-02-07,2024-01-29
SA73CFD,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power E-4orce 213 N-Connecta 5dr Auto,01/09/2023,101205.0,7000,,,,,,,,,31000,,,33750,,,,,,,,,,31000,,,33750,2024-02-07,2024-01-29
LB70SYZ,,RENAULT,CLIO HATCHBACK,1.3 TCe 130 RS Line 5dr EDC,01/09/2020,90132.0,3000,,,,,,,,,14100,,,16600,,,,,,,,,,14250,,,16750,2024-02-07,2024-01-29
YA70DHN,,FORD,PUMA HATCHBACK,1.0 EcoBoost ST-Line 5dr Auto,01/01/2021,93104.0,22000,,,,,,,,,16450,,,18550,,,,,,,,,,16450,,,18550,2024-02-07,2024-01-29
HD68LGW,,RENAULT,CAPTUR DIESEL HATCHBACK,1.5 dCi 90 Iconic 5dr EDC,01/01/2019,84011.0,7000,,,,,,,,,10350,,,12150,,,,,,,,,,10700,,,12500,2024-02-07,2024-01-29
VO72RXP,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium 50kWh 5dr Auto,01/09/2022,92608.0,3000,,,,,,,,,15350,,,17450,,,,,,,,,,15200,,,17300,2024-02-07,2024-01-29
YS70OYM,,FORD,PUMA HATCHBACK,1.0 EcoBoost Titanium 5dr Auto,01/01/2021,93103.0,4000,,,,,,,,,17250,,,19350,,,,,,,,,,17250,,,19350,2024-02-07,2024-01-29
SH70ZHK,,SUZUKI,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ5 5dr Auto,01/01/2021,94802.0,18000,,,,,,,,,12600,,,14100,,,,,,,,,,12700,,,14250,2024-02-07,2024-01-29
NK19NPN,,FORD,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,01/03/2019,76274.0,29000,,,,,,,,,12000,,,14100,,,,,,,,,,12000,,,14100,2024-02-07,2024-01-29
LO70UWY,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,01/01/2021,90761.0,62000,,,,,,,,,10800,,,12900,,,,,,,,,,10800,,,12900,2024-02-07,2024-01-29
NJ20KUH,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT Line Premium 5dr,01/03/2020,83272.0,31000,,,,,,,,,14200,,,16300,,,,,,,,,,14200,,,16300,2024-02-07,2024-01-29
ST69GYU,,BMW,X2 HATCHBACK,sDrive 18i Sport 5dr,01/09/2019,87237.0,14000,,,,,,,,,15650,,,18200,,,,,,,,,,16100,,,18650,2024-02-07,2024-01-29
NV70HKO,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription Pro 5dr Geartronic,01/09/2020,88515.0,49000,,,,,,,,,18400,,,20500,,,,,,,,,,18800,,,21000,2024-02-07,2024-01-29
FY70VYS,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,01/09/2020,90765.0,18000,,,,,,,,,14100,,,16250,,,,,,,,,,14100,,,16250,2024-02-07,2024-01-29
SL18ZPM,,TOYOTA,VERSO ESTATE,1.6 V-matic Icon TSS 5dr,01/03/2018,74453.0,19000,,,,,,,,,12400,,,14800,,,,,,,,,,12400,,,14800,2024-02-07,2024-01-29
YP68HGJ,,KIA,VENGA HATCHBACK,1.6 3 5dr Auto [6],01/09/2018,71037.0,12000,,,,,,,,,11250,,,13600,,,,,,,,,,11500,,,13900,2024-02-07,2024-01-29
WD68FYZ,,BMW,X1 ESTATE,sDrive 18i xLine 5dr,01/09/2018,81484.0,52000,,,,,,,,,12300,,,14400,,,,,,,,,,12450,,,14550,2024-02-07,2024-01-29
DA70JGZ,,VAUXHALL,COMBO LIFE ESTATE,1.2 Turbo Energy 5dr [7 seat],01/09/2020,84477.0,32000,,,,,,,,,11800,,,13600,,,,,,,,,,11800,,,13600,2024-02-07,2024-01-29
YS19HDO,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,01/03/2019,76763.0,41000,,,,,,,,,13200,,,15350,,,,,,,,,,13100,,,15200,2024-02-07,2024-01-29
FA18VXK,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SEL 5dr DSG,01/03/2018,74857.0,35000,,,,,,,,,15750,,,17850,,,,,,,,,,15900,,,18000,2024-02-07,2024-01-29
CK70UHP,,KIA,XCEED HATCHBACK,1.0T GDi ISG 3 5dr,01/09/2020,90333.0,24000,,,,,,,,,12100,,,14100,,,,,,,,,,12600,,,14600,2024-02-07,2024-01-29
SC19KHZ,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 GT Line 5dr,01/03/2019,87865.0,13000,,,,,,,,,10400,,,12200,,,,,,,,,,10900,,,12700,2024-02-07,2024-01-29
EA70YHK,,BMW,3 SERIES SALOON,320i Sport 4dr Step Auto,01/09/2020,88526.0,50000,,,,,,,,,17550,,,20000,,,,,,,,,,17550,,,20000,2024-02-07,2024-01-29
YA70UBJ,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium Edition 5dr Auto,01/01/2021,93266.0,10000,,,,,,,,,13700,,,15700,,,,,,,,,,13700,,,15700,2024-02-07,2024-01-29
CV70XZN,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [110] Elite Nav 5dr [6 Speed] [S/S],01/09/2020,90635.0,18000,,,,,,,,,9750,,,11850,,,,,,,,,,9750,,,11850,2024-02-07,2024-01-29
FY70VJP,,TOYOTA,C-HR HATCHBACK,2.0 Hybrid Dynamic 5dr CVT,01/01/2021,91227.0,57000,,,,,,,,,15700,,,17800,,,,,,,,,,15700,,,17800,2024-02-07,2024-01-29
YT70ZHV,,MINI,HATCHBACK,1.5 Cooper Classic II 5dr Auto,01/09/2020,86810.0,9000,,,,,,,,,14300,,,15800,,,,,,,,,,14550,,,16200,2024-02-07,2024-01-29
YN70TWW,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 Sport 5dr Auto,01/01/2021,83767.0,10000,,,,,,,,,17700,,,19750,,,,,,,,,,17700,,,19750,2024-02-07,2024-01-29
YK70GNM,,ALFA ROMEO,GIULIETTA HATCHBACK,1.4 TB Sprint 5dr,01/01/2021,94060.0,31000,,,,,,,,,13250,,,15250,,,,,,,,,,12850,,,14900,2024-02-07,2024-01-29
KK69HPA,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Design 5dr CVT 2WD,01/09/2019,87920.0,49000,,,,,,,,,17250,,,19350,,,,,,,,,,17400,,,19500,2024-02-07,2024-01-29
PX70XSD,,MINI,HATCHBACK,2.0 Cooper S Sport II 5dr Auto,01/09/2020,86874.0,28000,,,,,,,,,16400,,,18400,,,,,,,,,,16400,,,18400,2024-02-07,2024-01-29
HW68FZS,,SKODA,OCTAVIA HATCHBACK,1.5 TSI SE 5dr,01/09/2018,81228.0,7000,,,,,,,,,10650,,,13100,,,,,,,,,,10750,,,13200,2024-02-07,2024-01-29
CV69WHG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Sport Nav 5dr Auto [8 Speed],01/09/2019,86007.0,11000,,,,,,,,,12650,,,14750,,,,,,,,,,12650,,,14750,2024-02-07,2024-01-29
BA19DYG,,FORD,KUGA ESTATE,1.5 EcoBoost Titanium Edition 5dr 2WD,01/03/2019,87289.0,42000,,,,,,,,,10500,,,12600,,,,,,,,,,10500,,,12600,2024-02-07,2024-01-29
SL70BFX,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair 5dr,01/09/2020,87261.0,48000,,,,,,,,,11200,,,13300,,,,,,,,,,11200,,,13300,2024-02-07,2024-01-29
SF68ZPE,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Zetec 5dr Auto,01/09/2018,78825.0,10000,,,,,,,,,10650,,,12450,,,,,,,,,,10850,,,12650,2024-02-07,2024-01-29
YT70MPZ,,PEUGEOT,RIFTER DIESEL ESTATE,1.5 BlueHDi 130 Allure 5dr EAT8,01/09/2020,85347.0,3000,,,,,,,,,16850,,,19250,,,,,,,,,,16850,,,19250,2024-02-07,2024-01-29
CV70XSL,,HONDA,CR-V DIESEL ESTATE,2.2 i-DTEC EX 5dr [Advanced Safety Pack],01/09/2020,45951.0,29000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-07,2024-01-29
ND70LXL,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr,01/09/2020,91838.0,46000,,,,,,,,,15800,,,17800,,,,,,,,,,15800,,,17800,2024-02-07,2024-01-29
PX70YVD,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/09/2020,86508.0,13000,,,,,,,,,13550,,,15650,,,,,,,,,,13800,,,15900,2024-02-07,2024-01-29
PY70CFZ,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/09/2020,86126.0,46000,,,,,,,,,11100,,,13200,,,,,,,,,,11200,,,13300,2024-02-07,2024-01-29
DA68GZB,,CITROEN,C4 SPACETOURER DIESEL ESTATE,1.5 BlueHDi 130 Feel 5dr EAT8,01/01/2019,86675.0,28000,,,,,,,,,11250,,,13650,,,,,,,,,,11250,,,13650,2024-02-07,2024-01-29
SB70VCG,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518.0,8000,,,,,,,,,12550,,,14650,,,,,,,,,,12800,,,14900,2024-02-07,2024-01-29
FN70ZJY,,CITROEN,BERLINGO DIESEL ESTATE,1.5 BlueHDi 130 Flair M 5dr,01/09/2020,85370.0,37000,,,,,,,,,14300,,,16700,,,,,,,,,,14300,,,16700,2024-02-07,2024-01-29
EF70NMV,,FORD,KUGA ESTATE,2.5 PHEV ST-Line 5dr CVT,01/01/2021,91458.0,13000,,,,,,,,,21300,,,23750,,,,,,,,,,21300,,,23750,2024-02-07,2024-01-29
AK70LZF,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium Edition 5dr Auto,01/01/2021,93266.0,65000,,,,,,,,,9775,,,11800,,,,,,,,,,9775,,,11800,2024-02-07,2024-01-29
DP70RKU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,01/01/2021,95534.0,37000,,,,,,,,,14100,,,16200,,,,,,,,,,14400,,,16500,2024-02-07,2024-01-29
WK70UEO,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/09/2020,87507.0,55000,,,,,,,,,11550,,,13650,,,,,,,,,,11800,,,13900,2024-02-07,2024-01-29
YM70RVU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,01/01/2021,81218.0,20000,,,,,,,,,12750,,,14850,,,,,,,,,,12750,,,14850,2024-02-07,2024-01-29
DS70FRD,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO R-Line 5dr,01/01/2021,81805.0,24000,,,,,,,,,19550,,,21500,,,,,,,,,,19750,,,22000,2024-02-07,2024-01-29
GD70TGZ,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D [120] Elite Nav 5dr Auto,01/01/2021,94731.0,20000,,,,,,,,,12850,,,14950,,,,,,,,,,12850,,,14950,2024-02-07,2024-01-29
PX70YZT,,CITROEN,BERLINGO DIESEL ESTATE,1.5 BlueHDi 100 Flair XTR M 5dr,01/01/2021,89988.0,30000,,,,,,,,,14950,,,17350,,,,,,,,,,14950,,,17350,2024-02-07,2024-01-29
FV70CKF,,SKODA,KAROQ ESTATE,1.5 TSI SE L 5dr,01/09/2020,81625.0,78000,,,,,,,,,11150,,,13250,,,,,,,,,,11600,,,13700,2024-02-07,2024-01-29
YS70LMU,,SEAT,ARONA HATCHBACK,1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG,01/09/2020,85378.0,17000,,,,,,,,,13050,,,14850,,,,,,,,,,13150,,,15000,2024-02-07,2024-01-29
HG69OKT,,MG MOTOR UK,ZS HATCHBACK,1.0T GDi Exclusive 5dr DCT,01/01/2020,82624.0,25000,,,,,,,,,11150,,,13250,,,,,,,,,,11250,,,13400,2024-02-07,2024-01-29
OE70YXL,,BMW,2 SERIES GRAN COUPE,218i Sport 4dr,01/01/2021,91832.0,27000,,,,,,,,,16450,,,18400,,,,,,,,,,16450,,,18400,2024-02-07,2024-01-29
NA70XMH,,VAUXHALL,COMBO LIFE ESTATE,1.2 Turbo 130 Elite 5dr Auto [7 seat],01/01/2021,89972.0,22000,,,,,,,,,14550,,,16350,,,,,,,,,,14550,,,16350,2024-02-07,2024-01-29
MJ20RWE,,NISSAN,JUKE HATCHBACK,1.0 DiG-T Tekna 5dr,01/03/2020,91095.0,18000,,,,,,,,,13550,,,15650,,,,,,,,,,13700,,,15800,2024-02-07,2024-01-29
NL68ZYW,,CITROEN,BERLINGO DIESEL ESTATE,1.5 BlueHDi 130 Feel M 5dr EAT8,01/09/2018,85368.0,32000,,,,,,,,,11850,,,14250,,,,,,,,,,11850,,,14250,2024-02-07,2024-01-29
WG22YEL,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon 5dr CVT,01/03/2022,87961.0,11000,,,,,,,,,18600,,,20750,,,,,,,,,,18400,,,20500,2024-02-07,2024-01-29
YX19TXH,,VOLKSWAGEN,TOURAN DIESEL ESTATE,1.6 TDI 115 SE Family 5dr,01/03/2019,75367.0,71000,,,,,,,,,11850,,,14250,,,,,,,,,,11850,,,14250,2024-02-07,2024-01-29
YT70GAO,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921.0,23000,,,,,,,,,14050,,,16150,,,,,,,,,,14200,,,16300,2024-02-07,2024-01-29
MT70SYJ,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,01/01/2021,90763.0,11000,,,,,,,,,15600,,,17700,,,,,,,,,,15600,,,17700,2024-02-07,2024-01-29
HN70JDJ,,ABARTH,595 HATCHBACK SPECIAL EDITION,1.4 T-Jet 145 70th Anniversary 3dr,01/01/2021,88947.0,10000,,,,,,,,,11100,,,12595,,,,,,,,,,11300,,,12795,2024-02-07,2024-01-29
LX68KZO,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr Auto,01/09/2018,84866.0,13000,,,,,,,,,16050,,,18150,,,,,,,,,,16050,,,18150,2024-02-07,2024-01-29
EO20NWL,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,01/03/2020,86519.0,20000,,,,,,,,,11900,,,13995,,,,,,,,,,12150,,,14250,2024-02-07,2024-01-29
WG70YMH,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771.0,14000,,,,,,,,,12400,,,14500,,,,,,,,,,12400,,,14500,2024-02-07,2024-01-29
SY70HBK,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue Zetec 5dr,01/09/2020,91438.0,15000,,,,,,,,,15550,,,17650,,,,,,,,,,15550,,,17650,2024-02-07,2024-01-29
NJ20JUO,,HONDA,CR-V DIESEL ESTATE,2.2 i-DTEC SE 5dr Auto,01/03/2020,45942.0,41000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-07,2024-01-29
SB70BMU,,BMW,X1 ESTATE,xDrive 20i xLine 5dr Step Auto,01/09/2020,90392.0,43000,,,,,,,,,18500,,,20750,,,,,,,,,,18500,,,20750,2024-02-07,2024-01-29
EY68DBO,,MERCEDES-BENZ,GLA HATCHBACK,GLA 200 AMG Line 5dr Auto,01/09/2018,78382.0,31000,,,,,,,,,15600,,,17700,,,,,,,,,,15600,,,17700,2024-02-07,2024-01-29
YC70NNP,,SUZUKI,IGNIS HATCHBACK,1.2 Dualjet 12V Hybrid SZ5 5dr CVT,01/09/2020,92907.0,9000,,,,,,,,,13400,,,14900,,,,,,,,,,13400,,,14900,2024-02-07,2024-01-29
KN69PJJ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Tech Line Nav 5dr,01/09/2019,81214.0,41000,,,,,,,,,9500,,,11600,,,,,,,,,,9500,,,11600,2024-02-07,2024-01-29
FY73LLM,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,130kW Trophy EV 51kWh 5dr Auto,01/09/2023,99251.0,3000,,,,,,,,,18750,,,20750,,,,,,,,,,18350,,,20500,2024-02-07,2024-01-29
MM70ZKA,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/01/2021,86126.0,12000,,,,,,,,,13350,,,15450,,,,,,,,,,13500,,,15600,2024-02-07,2024-01-29
MJ20TVM,,BMW,X1 ESTATE,sDrive 20i SE 5dr Step Auto,01/03/2020,90386.0,37000,,,,,,,,,15550,,,17650,,,,,,,,,,15550,,,17650,2024-02-07,2024-01-29
BP69UKH,,FORD,KUGA DIESEL ESTATE,2.0 TDCi Titanium X Edition 5dr 2WD,01/09/2019,87300.0,14000,,,,,,,,,14150,,,16250,,,,,,,,,,14300,,,16400,2024-02-07,2024-01-29
SC23MBU,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Techno 60kWh Optimum Charge 5dr Auto,01/03/2023,100138.0,8000,,,,,,,,,23950,,,26250,,,,,,,,,,23500,,,25750,2024-02-07,2024-01-29
SO68LZG,,VOLKSWAGEN,POLO HATCHBACK,1.0 TSI 95 SE 5dr,01/01/2019,81976.0,27000,,,,,,,,,10350,,,12150,,,,,,,,,,10350,,,12150,2024-02-07,2024-01-29
YF22MXM,,VAUXHALL,CORSA DIESEL HATCHBACK,1.5 Turbo D Elite Edition 5dr,01/03/2022,98021.0,21000,,,,,,,,,12950,,,14750,,,,,,,,,,12950,,,14750,2024-02-07,2024-01-29
YT69KWK,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Excel 5dr CVT,01/09/2019,88557.0,5000,,,,,,,,,20300,,,22500,,,,,,,,,,20300,,,22500,2024-02-07,2024-01-29
AK69BWB,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr Auto,01/09/2019,81728.0,7000,,,,,,,,,12900,,,14900,,,,,,,,,,13100,,,15100,2024-02-07,2024-01-29
ML70PZD,,FORD,PUMA HATCHBACK,1.0 EcoBoost Titanium 5dr Auto,01/09/2020,93103.0,4000,,,,,,,,,17050,,,19150,,,,,,,,,,17050,,,19150,2024-02-07,2024-01-29
SD70WWV,,MINI,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr Auto,01/09/2020,93490.0,25000,,,,,,,,,16750,,,18750,,,,,,,,,,16950,,,18950,2024-02-07,2024-01-29
WJ70FWB,,SKODA,FABIA HATCHBACK,1.0 TSI 110 Monte Carlo 5dr,01/09/2020,85720.0,2000,,,,,,,,,12700,,,14500,,,,,,,,,,13050,,,14850,2024-02-07,2024-01-29
PJ70HKW,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/09/2020,86518.0,28000,,,,,,,,,11250,,,13350,,,,,,,,,,11450,,,13550,2024-02-07,2024-01-29
SC70GKL,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Elite 5dr,01/01/2021,94717.0,11000,,,,,,,,,11800,,,13900,,,,,,,,,,11800,,,13900,2024-02-07,2024-01-29
MT70UJX,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium Edition 5dr Auto,01/09/2020,93266.0,14000,,,,,,,,,13200,,,15200,,,,,,,,,,13200,,,15200,2024-02-07,2024-01-29
LA70BVZ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,01/01/2021,95534.0,29000,,,,,,,,,14700,,,16800,,,,,,,,,,15000,,,17100,2024-02-07,2024-01-29
EA70DFC,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium X Ed 5dr,01/09/2020,93249.0,38000,,,,,,,,,11700,,,13700,,,,,,,,,,11700,,,13700,2024-02-07,2024-01-29
CV20EUF,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,01/03/2020,90763.0,5000,,,,,,,,,15650,,,17800,,,,,,,,,,15650,,,17800,2024-02-07,2024-01-29
DU21EKR,,SKODA,KAMIQ HATCHBACK,1.0 TSI Monte Carlo 5dr DSG,01/03/2021,92458.0,18000,,,,,,,,,16900,,,19000,,,,,,,,,,17050,,,19150,2024-02-07,2024-01-29
MK70XCU,,PEUGEOT,3008 ESTATE,1.2 PureTech GT Line Premium 5dr EAT8,01/09/2020,91485.0,17000,,,,,,,,,17750,,,19850,,,,,,,,,,17900,,,19995,2024-02-07,2024-01-29
HK69JPO,,BMW,X1 ESTATE,sDrive 20i SE 5dr Step Auto,01/01/2020,90386.0,11000,,,,,,,,,17900,,,19950,,,,,,,,,,17900,,,19950,2024-02-07,2024-01-29
YR73VGZ,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI SE 5dr DCT,01/09/2023,103079.0,6000,,,,,,,,,16850,,,18950,,,,,,,,,,16850,,,18950,2024-02-07,2024-01-29
ML68OGN,,FORD,C-MAX ESTATE,1.0 EcoBoost Zetec Navigation 5dr,01/09/2018,68301.0,14000,,,,,,,,,9325,,,11650,,,,,,,,,,9325,,,11650,2024-02-07,2024-01-29
YG69LDN,,CITROEN,C4 CACTUS HATCHBACK,1.2 PureTech 130 Flair EAT6 5dr,01/09/2019,91252.0,26000,,,,,,,,,10150,,,12150,,,,,,,,,,10550,,,12550,2024-02-07,2024-01-29
AO20PYA,,RENAULT,MEGANE HATCHBACK,1.3 TCE GT Line 5dr,01/03/2020,85126.0,7000,,,,,,,,,13200,,,15200,,,,,,,,,,13200,,,15200,2024-02-07,2024-01-29
ML20UCD,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Business Edition Nav 5dr,01/03/2020,90020.0,35000,,,,,,,,,10500,,,12600,,,,,,,,,,10700,,,12800,2024-02-07,2024-01-29
YB70BUE,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,01/09/2020,90763.0,18000,,,,,,,,,14900,,,17000,,,,,,,,,,14900,,,17000,2024-02-07,2024-01-29
LB18AHX,,BMW,X1 ESTATE,xDrive 20i xLine 5dr Step Auto,01/03/2018,70992.0,48000,,,,,,,,,14650,,,16750,,,,,,,,,,14850,,,16900,2024-02-07,2024-01-29
AP19OVV,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Tekna 5dr,01/03/2019,86514.0,20000,,,,,,,,,13150,,,15250,,,,,,,,,,13400,,,15500,2024-02-07,2024-01-29
WK70YHP,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr DCT,01/09/2020,91833.0,15000,,,,,,,,,19200,,,21250,,,,,,,,,,19200,,,21250,2024-02-07,2024-01-29
EK70NJN,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Dynamic 5dr CVT 2WD,01/01/2021,87930.0,58000,,,,,,,,,19450,,,21500,,,,,,,,,,19650,,,21750,2024-02-07,2024-01-29
BV70OUA,,SEAT,LEON HATCHBACK,1.5 eTSI 150 FR 5dr DSG,01/09/2020,92738.0,39000,,,,,,,,,12900,,,14900,,,,,,,,,,12950,,,14950,2024-02-07,2024-01-29
PJ70OJN,,FORD,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Titanium Edition 5dr,01/09/2020,93269.0,8000,,,,,,,,,13400,,,15400,,,,,,,,,,13400,,,15400,2024-02-07,2024-01-29
WN20UWL,,MERCEDES-BENZ,B CLASS HATCHBACK,B180 AMG Line Premium 5dr Auto,01/03/2020,88176.0,30000,,,,,,,,,17050,,,19450,,,,,,,,,,17000,,,19395,2024-02-07,2024-01-29
SH70ACY,,PEUGEOT,3008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,77729.0,16000,,,,,,,,,13550,,,15650,,,,,,,,,,13700,,,15800,2024-02-07,2024-01-29
DF70USG,,SKODA,KAROQ ESTATE,1.0 TSI 110 SE 5dr,01/01/2021,96026.0,28000,,,,,,,,,11600,,,13700,,,,,,,,,,12050,,,14150,2024-02-07,2024-01-29
HN73OJK,,SKODA,ENYAQ IV ESTATE,132kW 60 Loft 62kWh 5dr Auto [120kW],01/09/2023,97958.0,3000,,,,,,,,,25050,,,27750,,,,,,,,,,24550,,,26750,2024-02-07,2024-01-29
PE70UOG,,SEAT,ATECA DIESEL ESTATE,2.0 TDI 150 Xperience 5dr DSG,01/01/2021,94088.0,27000,,,,,,,,,16950,,,19050,,,,,,,,,,17100,,,19200,2024-02-07,2024-01-29
