VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
MC70TAV,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active X Vignale Edition 5dr Auto,01/09/2020,93234,26000,,,,,,,,,16250,,,18250,,,,,,,,,,16250,,,18250,2024-02-06,2024-01-29
YL70DYY,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/01/2021,86508,69000,,,,,,,,,10300,,,12400,,,,,,,,,,10500,,,12650,2024-02-06,2024-01-29
DF70XMA,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/01/2021,90018,14000,,,,,,,,,12050,,,14150,,,,,,,,,,12050,,,14150,2024-02-06,2024-01-29
ND70NEU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/01/2021,86508,36000,,,,,,,,,12150,,,14250,,,,,,,,,,12400,,,14500,2024-02-06,2024-01-29
FE19EYD,,PEUGEOT,RIFTER DIESEL ESTATE,1.5 BlueHDi 130 Allure 5dr EAT8,01/03/2019,85347,21000,,,,,,,,,13950,,,16350,,,,,,,,,,13950,,,16350,2024-02-06,2024-01-29
LA70EPL,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr Auto [8 Speed],01/01/2021,92360,11000,,,,,,,,,12800,,,14900,,,,,,,,,,12800,,,14900,2024-02-06,2024-01-29
BX70WVB,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium 5dr,01/01/2021,93145,15000,,,,,,,,,10850,,,12650,,,,,,,,,,11050,,,12850,2024-02-06,2024-01-29
SJ70XHE,,PEUGEOT,3008 ESTATE,1.2 PureTech GT Line Premium 5dr,01/09/2020,82733,39000,,,,,,,,,14050,,,16200,,,,,,,,,,14200,,,16250,2024-02-06,2024-01-29
GV70SOC,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,33000,,,,,,,,,13100,,,15200,,,,,,,,,,13350,,,15450,2024-02-06,2024-01-29
VO23XGK,,CITROEN,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr Auto,01/03/2023,100514,2000,,,,,,,,,15900,,,17900,,,,,,,,,,16050,,,18050,2024-02-06,2024-01-29
LX19UTH,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Tekna 5dr,01/03/2019,86515,19000,,,,,,,,,13650,,,15750,,,,,,,,,,13900,,,16000,2024-02-06,2024-01-29
BK70FDU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/09/2020,87507,3000,,,,,,,,,15050,,,17150,,,,,,,,,,15350,,,17450,2024-02-06,2024-01-29
ND23MXG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr,01/03/2023,98537,4000,,,,,,,,,14200,,,16000,,,,,,,,,,14600,,,16400,2024-02-06,2024-01-29
FH19HWZ,,MITSUBISHI,OUTLANDER ESTATE,2.0 Juro 5dr CVT,01/03/2019,85800,46000,,,,,,,,,12250,,,14350,,,,,,,,,,12250,,,14350,2024-02-06,2024-01-29
NG70UEV,,RENAULT,KADJAR DIESEL HATCHBACK,1.5 Blue dCi S Edition 5dr EDC,01/09/2020,87903,61000,,,,,,,,,10650,,,12750,,,,,,,,,,10650,,,12750,2024-02-06,2024-01-29
SK72AOA,,RENAULT,ARKANA ESTATE,1.6 E-Tech full hybrid 145 Evolution 5dr Auto,01/09/2022,100509,1000,,,,,,,,,17700,,,19795,,,,,,,,,,17700,,,19795,2024-02-06,2024-01-29
AR70CEO,,BMW,I3 HATCHBACK,135kW S 42kWh 5dr Auto [Lodge Interior World],01/01/2021,87360,64000,,,,,,,,,14650,,,16650,,,,,,,,,,14650,,,16650,2024-02-06,2024-01-29
YA70YDD,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Motion 5dr,01/01/2021,88222,4000,,,,,,,,,14900,,,17000,,,,,,,,,,15200,,,17300,2024-02-06,2024-01-29
SD70YYJ,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr,01/09/2020,91798,47000,,,,,,,,,9225,,,11350,,,,,,,,,,9325,,,11400,2024-02-06,2024-01-29
MD23VFH,,NISSAN,ARIYA ELECTRIC HATCHBACK,160kW Advance 63kWh 5dr Auto,01/03/2023,99421,6000,,,,,,,,,29900,,,32750,,,,,,,,,,28700,,,31500,2024-02-06,2024-01-29
EA69UUX,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr Auto,01/09/2019,81731,28000,,,,,,,,,12350,,,14350,,,,,,,,,,12600,,,14600,2024-02-06,2024-01-29
SM22CYL,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Shine Plus 5dr,01/03/2022,97162,12000,,,,,,,,,12900,,,14700,,,,,,,,,,13150,,,14950,2024-02-06,2024-01-29
AE70JZK,,FORD,PUMA HATCHBACK,1.0 EcoBoost ST-Line Vignale 5dr Auto,01/01/2021,95705,31000,,,,,,,,,17400,,,19500,,,,,,,,,,17400,,,19500,2024-02-06,2024-01-29
WG70MTV,,SKODA,KAMIQ HATCHBACK,1.5 TSI SE 5dr DSG,01/09/2020,91385,10000,,,,,,,,,13600,,,15700,,,,,,,,,,13750,,,15850,2024-02-06,2024-01-29
BK23VOG,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,01/03/2023,100085,4000,,,,,,,,,15800,,,17900,,,,,,,,,,15800,,,17900,2024-02-06,2024-01-29
DX72XPP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 N-Connecta [Glass Rf] 5dr Xtronic,01/09/2022,97503,6000,,,,,,,,,21400,,,23750,,,,,,,,,,21400,,,23750,2024-02-06,2024-01-29
LL70LWH,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line X 5dr Auto,01/01/2021,91467,24000,,,,,,,,,18950,,,21000,,,,,,,,,,18950,,,21000,2024-02-06,2024-01-29
YB19EOG,,BMW,X1 ESTATE,sDrive 20i SE 5dr Step Auto,01/03/2019,83357,38000,,,,,,,,,13850,,,15950,,,,,,,,,,14000,,,16100,2024-02-06,2024-01-29
SC70BVZ,,FORD,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line X Edition 5dr,01/01/2021,93301,27000,,,,,,,,,14450,,,16450,,,,,,,,,,14450,,,16450,2024-02-06,2024-01-29
ST70YJZ,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/01/2021,85754,43000,,,,,,,,,12300,,,14400,,,,,,,,,,12400,,,14500,2024-02-06,2024-01-29
FH23WHE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH N-Connecta [Glass Roof] 5dr,01/03/2023,97499,2000,,,,,,,,,20550,,,23000,,,,,,,,,,20550,,,23000,2024-02-06,2024-01-29
OV19WEC,,BMW,X1 DIESEL ESTATE,xDrive 20d Sport 5dr Step Auto,01/03/2019,70991,60000,,,,,,,,,12650,,,14750,,,,,,,,,,12750,,,14850,2024-02-06,2024-01-29
KR73PFF,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS 50kWh 5dr Auto,01/09/2023,101391,3000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-06,2024-01-29
FN20MKJ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,01/03/2020,86519,49000,,,,,,,,,10300,,,12400,,,,,,,,,,10450,,,12600,2024-02-06,2024-01-29
YM70ULA,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,24000,,,,,,,,,11550,,,13650,,,,,,,,,,11800,,,13900,2024-02-06,2024-01-29
WF22BEO,,MINI,HATCHBACK,2.0 Cooper S Classic 5dr Auto,01/03/2022,96879,12000,,,,,,,,,17400,,,19400,,,,,,,,,,17400,,,19400,2024-02-06,2024-01-29
FD70URP,,FORD,PUMA HATCHBACK,1.0 EcoBoost Titanium 5dr Auto,01/09/2020,93103,2000,,,,,,,,,17200,,,19300,,,,,,,,,,17200,,,19300,2024-02-06,2024-01-29
PF72RYT,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power 204 N-Connecta 5dr Xtronic,01/01/2023,101203,12000,,,,,,,,,27650,,,30500,,,,,,,,,,27650,,,30500,2024-02-06,2024-01-29
BL70CZM,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr DCT,01/09/2020,95829,9000,,,,,,,,,13700,,,15800,,,,,,,,,,13850,,,15950,2024-02-06,2024-01-29
AP69JWM,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Limited 5dr,01/01/2020,86269,20000,,,,,,,,,12100,,,14200,,,,,,,,,,12100,,,14200,2024-02-06,2024-01-29
DF70HHA,,RENAULT,KADJAR HATCHBACK,1.3 TCE GT Line 5dr EDC,01/01/2021,87897,19000,,,,,,,,,14150,,,16250,,,,,,,,,,14300,,,16400,2024-02-06,2024-01-29
AK71BVM,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI PHEV Excite 5dr Auto,01/09/2021,95147,17000,,,,,,,,,15650,,,17750,,,,,,,,,,15650,,,17750,2024-02-06,2024-01-29
ML20VGF,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr DSG,01/03/2020,85375,6000,,,,,,,,,13250,,,15000,,,,,,,,,,13350,,,15100,2024-02-06,2024-01-29
MJ19MLL,,FORD,GRAND C-MAX ESTATE,1.0 EcoBoost Titanium Navigation 5dr,01/03/2019,68307,19000,,,,,,,,,10750,,,13150,,,,,,,,,,10750,,,13150,2024-02-06,2024-01-29
YY70BVJ,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium Edition 5dr Auto,01/09/2020,93266,20000,,,,,,,,,12700,,,14695,,,,,,,,,,12700,,,14695,2024-02-06,2024-01-29
AP21HZR,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 AMG Line Premium Plus 5dr Auto,01/03/2021,93674,7000,,,,,,,,,26600,,,29250,,,,,,,,,,26600,,,29250,2024-02-06,2024-01-29
YA70VKU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/01/2021,86508,18000,,,,,,,,,13300,,,15400,,,,,,,,,,13600,,,15700,2024-02-06,2024-01-29
SV70KUP,,MINI,CLUBMAN ESTATE,2.0 Cooper S Classic 6dr Auto,01/09/2020,89170,22000,,,,,,,,,16600,,,18600,,,,,,,,,,16600,,,18600,2024-02-06,2024-01-29
YN70XUP,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid EX 5dr eCVT,01/01/2021,92776,6000,,,,,,,,,18150,,,20000,,,,,,,,,,18350,,,20000,2024-02-06,2024-01-29
LF70PGU,,HYUNDAI,KONA HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,01/09/2020,91008,17000,,,,,,,,,15400,,,17500,,,,,,,,,,15550,,,17650,2024-02-06,2024-01-29
RK70MJE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi ISG GT-Line 5dr,01/09/2020,85768,52000,,,,,,,,,13200,,,15300,,,,,,,,,,13200,,,15300,2024-02-06,2024-01-29
EF70UMR,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,36000,,,,,,,,,10900,,,13000,,,,,,,,,,11100,,,13200,2024-02-06,2024-01-29
BP70ZTD,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,10000,,,,,,,,,12400,,,14550,,,,,,,,,,12700,,,14800,2024-02-06,2024-01-29
SK70CMZ,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,32000,,,,,,,,,13400,,,15500,,,,,,,,,,13550,,,15650,2024-02-06,2024-01-29
SB69HBD,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 R-Line Tech 5dr,01/01/2020,87995,59000,,,,,,,,,17350,,,19450,,,,,,,,,,17500,,,19500,2024-02-06,2024-01-29
YN70WFW,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SE 5dr CVT,01/09/2020,85694,21000,,,,,,,,,12500,,,14500,,,,,,,,,,12500,,,14500,2024-02-06,2024-01-29
SA70KBV,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771,15000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-06,2024-01-29
YY70DPF,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,01/09/2020,87962,43000,,,,,,,,,14600,,,16600,,,,,,,,,,14450,,,16450,2024-02-06,2024-01-29
ML70FWF,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,01/09/2020,86183,4000,,,,,,,,,12000,,,14100,,,,,,,,,,12350,,,14450,2024-02-06,2024-01-29
EA71VUN,,MG MOTOR UK,ZS HATCHBACK,1.5 VTi-TECH Excite 5dr,01/09/2021,93338,38000,,,,,,,,,9875,,,11950,,,,,,,,,,9875,,,11950,2024-02-06,2024-01-29
MM70HRG,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line X Edition 5dr,01/01/2021,94679,43000,,,,,,,,,16500,,,18600,,,,,,,,,,16500,,,18600,2024-02-06,2024-01-29
DV20JJY,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,01/03/2020,91214,34000,,,,,,,,,13850,,,15950,,,,,,,,,,13850,,,15950,2024-02-06,2024-01-29
FA18EAJ,,HYUNDAI,TUCSON SPECIAL EDITIONS,1.6 TGDi Go SE 5dr 2WD,01/03/2018,83038,46000,,,,,,,,,10500,,,12550,,,,,,,,,,10750,,,12850,2024-02-06,2024-01-29
FX70TYS,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid SR 5dr eCVT,01/09/2020,92775,26000,,,,,,,,,15300,,,17100,,,,,,,,,,15450,,,17250,2024-02-06,2024-01-29
YA23JWV,,VOLKSWAGEN,POLO HATCHBACK,1.0 TSI Life 5dr,01/03/2023,98771,10000,,,,,,,,,16150,,,17950,,,,,,,,,,16150,,,17950,2024-02-06,2024-01-29
YM69WOB,,AUDI,A1 SPORTBACK,30 TFSI S Line 5dr S Tronic,01/01/2020,86535,102000,,,,,,,,,11300,,,13100,,,,,,,,,,11400,,,13200,2024-02-06,2024-01-29
CK71LJX,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,01/09/2021,81727,11000,,,,,,,,,12100,,,14100,,,,,,,,,,12350,,,14350,2024-02-06,2024-01-29
PO19OGP,,BMW,X1 ESTATE,sDrive 20i Sport 5dr Step Auto,01/03/2019,83358,42000,,,,,,,,,14400,,,16500,,,,,,,,,,14550,,,16650,2024-02-06,2024-01-29
CV70ZTZ,,NISSAN,MICRA HATCHBACK,1.0 IG-T 100 Acenta 5dr,01/09/2020,88125,8000,,,,,,,,,10150,,,11950,,,,,,,,,,10150,,,11950,2024-02-06,2024-01-29
BJ20ONL,,BMW,1 SERIES HATCHBACK,118i M Sport 5dr Step Auto,01/03/2020,89887,9000,,,,,,,,,19450,,,21750,,,,,,,,,,19500,,,21750,2024-02-06,2024-01-29
AR70AWM,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr,01/01/2021,91838,49000,,,,,,,,,15750,,,17750,,,,,,,,,,15750,,,17750,2024-02-06,2024-01-29
NJ69HVZ,,SKODA,KAROQ DIESEL ESTATE,2.0 TDI SE 5dr,01/09/2019,81637,75000,,,,,,,,,9925,,,12050,,,,,,,,,,10150,,,12250,2024-02-06,2024-01-29
SD70DXV,,VOLKSWAGEN,TIGUAN ALLSPACE DIESEL ESTATE,2.0 TDI 4Motion Match 5dr DSG,01/09/2020,88082,23000,,,,,,,,,20800,,,23250,,,,,,,,,,21200,,,23500,2024-02-06,2024-01-29
BT70TVJ,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription Pro 5dr Geartronic,01/01/2021,88515,25000,,,,,,,,,21050,,,23250,,,,,,,,,,21450,,,23750,2024-02-06,2024-01-29
CA70EYR,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 S Edition 5dr,01/09/2020,91799,11000,,,,,,,,,11950,,,14050,,,,,,,,,,12050,,,14150,2024-02-06,2024-01-29
NA70LWN,,SEAT,ATECA ESTATE,1.5 TSI EVO SE Technology [EZ] 5dr,01/09/2020,84991,25000,,,,,,,,,13300,,,15400,,,,,,,,,,13300,,,15400,2024-02-06,2024-01-29
FL23RVA,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr,01/03/2023,91414,3000,,,,,,,,,15950,,,18050,,,,,,,,,,15950,,,18050,2024-02-06,2024-01-29
FP70LFD,,AUDI,Q2 DIESEL ESTATE,30 TDI Black Edition 5dr S Tronic,01/09/2020,84980,33000,,,,,,,,,18000,,,20000,,,,,,,,,,18550,,,20500,2024-02-06,2024-01-29
OY70UAC,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,6000,,,,,,,,,15300,,,17400,,,,,,,,,,15450,,,17550,2024-02-06,2024-01-29
PE69WXW,,MAZDA,CX-5 DIESEL ESTATE,2.2d Sport Nav+ 5dr,01/01/2020,84643,44000,,,,,,,,,14150,,,16250,,,,,,,,,,14000,,,16100,2024-02-06,2024-01-29
DL70KUE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/01/2021,86508,9000,,,,,,,,,13950,,,16050,,,,,,,,,,14200,,,16300,2024-02-06,2024-01-29
SH70KVG,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,01/09/2020,90761,21000,,,,,,,,,13200,,,15300,,,,,,,,,,13200,,,15300,2024-02-06,2024-01-29
KT21FWP,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Dynamic 5dr CVT,01/03/2021,93356,9000,,,,,,,,,16750,,,18550,,,,,,,,,,16750,,,18550,2024-02-06,2024-01-29
CX70MXN,,AUDI,Q2 ESTATE,35 TFSI S Line 5dr S Tronic,01/09/2020,84970,5000,,,,,,,,,19800,,,22000,,,,,,,,,,20000,,,22250,2024-02-06,2024-01-29
MM68JUX,,BMW,X1 ESTATE,sDrive 20i Sport 5dr Step Auto,01/09/2018,83358,15000,,,,,,,,,16500,,,18600,,,,,,,,,,16650,,,18800,2024-02-06,2024-01-29
YS73ZFF,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI SE 5dr DCT,01/09/2023,103079,3000,,,,,,,,,17100,,,19200,,,,,,,,,,17100,,,19200,2024-02-06,2024-01-29
WM70GXZ,,CITROEN,GRAND C4 SPACETOURER DIESEL ESTATE,1.5 BlueHDi 130 Shine 5dr EAT8,01/01/2021,95815,19000,,,,,,,,,17000,,,19400,,,,,,,,,,17000,,,19400,2024-02-06,2024-01-29
CF68ADV,,BMW,X1 ESTATE,sDrive 20i xLine 5dr Step Auto,01/09/2018,83359,51000,,,,,,,,,14050,,,16200,,,,,,,,,,14200,,,16300,2024-02-06,2024-01-29
BL70GDA,,AUDI,A3 SALOON SPECIAL EDITIONS,35 TFSI Edition 1 4dr S Tronic,01/09/2020,93116,29000,,,,,,,,,21100,,,23250,,,,,,,,,,21450,,,23750,2024-02-06,2024-01-29
AO72HUH,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon 5dr CVT,01/09/2022,87961,17000,,,,,,,,,18400,,,20250,,,,,,,,,,18200,,,20250,2024-02-06,2024-01-29
OE70ZMZ,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,01/01/2021,90761,37000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-06,2024-01-29
CU68LYV,,BMW,X1 ESTATE,sDrive 20i xLine 5dr Step Auto,01/09/2018,83359,34000,,,,,,,,,15600,,,17750,,,,,,,,,,15750,,,17850,2024-02-06,2024-01-29
SG19RDS,,FORD,KUGA ESTATE,1.5 EcoBoost 176 Titanium X Edition 5dr Auto,01/03/2019,87297,17000,,,,,,,,,14800,,,16850,,,,,,,,,,14950,,,17050,2024-02-06,2024-01-29
CN70YWA,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid EX 5dr eCVT,01/09/2020,92776,43000,,,,,,,,,15000,,,16750,,,,,,,,,,15150,,,16950,2024-02-06,2024-01-29
GF73EHU,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/09/2023,101646,2000,,,,,,,,,26500,,,28750,,,,,,,,,,26500,,,28750,2024-02-06,2024-01-29
LJ70YRA,,HONDA,CR-V ESTATE,2.0 i-MMD Hybrid SR  2WD 5dr eCVT,01/09/2020,87860,30000,,,,,,,,,20200,,,22500,,,,,,,,,,20200,,,22500,2024-02-06,2024-01-29
ND70YLO,,SUZUKI,IGNIS HATCHBACK,1.2 Dualjet 12V Hybrid SZ5 5dr CVT,01/01/2021,92907,17000,,,,,,,,,13050,,,14550,,,,,,,,,,13050,,,14550,2024-02-06,2024-01-29
EJ71VBT,,MERCEDES-BENZ,CLA COUPE,CLA 180 AMG Line Premium Plus 4dr Tip Auto,01/09/2021,88930,22000,,,,,,,,,23400,,,25750,,,,,,,,,,23400,,,25750,2024-02-06,2024-01-29
RX70NOF,,FIAT,500 HATCHBACK,1.2 Star 3dr Dualogic,01/09/2020,88918,26000,,,,,,,,,10500,,,12000,,,,,,,,,,10500,,,12000,2024-02-06,2024-01-29
CA70RCV,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/09/2020,86508,25000,,,,,,,,,12750,,,14850,,,,,,,,,,13000,,,15050,2024-02-06,2024-01-29
PX69UFV,,BMW,X1 DIESEL ESTATE,sDrive 18d xLine 5dr Step Auto,01/09/2019,90399,41000,,,,,,,,,16700,,,18800,,,,,,,,,,16700,,,18800,2024-02-06,2024-01-29
AF21CKX,,PEUGEOT,5008 ESTATE,1.2 PureTech GT 5dr,01/03/2021,95466,31000,,,,,,,,,18850,,,21000,,,,,,,,,,19050,,,21250,2024-02-06,2024-01-29
LT17YTM,,FORD,S-MAX DIESEL ESTATE,2.0 TDCi 150 Titanium 5dr Powershift,01/03/2017,68370,85000,,,,,,,,,9400,,,11700,,,,,,,,,,9400,,,11700,2024-02-06,2024-01-29
ND70FXY,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/09/2020,87507,34000,,,,,,,,,12900,,,15000,,,,,,,,,,13150,,,15250,2024-02-06,2024-01-29
FV69NBD,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,01/01/2020,86183,24000,,,,,,,,,10250,,,12350,,,,,,,,,,10550,,,12650,2024-02-06,2024-01-29
YK20DXA,,BMW,X1 ESTATE,sDrive 18i SE 5dr,01/03/2020,90378,36000,,,,,,,,,13250,,,15350,,,,,,,,,,13250,,,15350,2024-02-06,2024-01-29
DK70VSU,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid EX 5dr eCVT,01/09/2020,92776,14000,,,,,,,,,17350,,,19100,,,,,,,,,,17550,,,19350,2024-02-06,2024-01-29
SA70KAX,,VOLKSWAGEN,TOURAN DIESEL ESTATE,2.0 TDI 115 SE Family 5dr DSG,01/09/2020,89393,20000,,,,,,,,,18950,,,21250,,,,,,,,,,18950,,,21250,2024-02-06,2024-01-29
RO20URN,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,01/03/2020,87926,11000,,,,,,,,,24450,,,27000,,,,,,,,,,24700,,,27250,2024-02-06,2024-01-29
FH70UYY,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr,01/01/2021,91798,32000,,,,,,,,,10100,,,12150,,,,,,,,,,10200,,,12250,2024-02-06,2024-01-29
YB70UWN,,SEAT,TARRACO ESTATE,1.5 EcoTSI Xcellence Lux 5dr DSG,01/09/2020,91954,55000,,,,,,,,,16900,,,19000,,,,,,,,,,17200,,,19350,2024-02-06,2024-01-29
YE20YFU,,BMW,1 SERIES HATCHBACK,118i M Sport 5dr,01/03/2020,89886,21000,,,,,,,,,16850,,,18850,,,,,,,,,,16900,,,18950,2024-02-06,2024-01-29
NY19SBX,,SEAT,ARONA HATCHBACK,1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG,01/03/2019,85378,75000,,,,,,,,,8875,,,10700,,,,,,,,,,8975,,,10750,2024-02-06,2024-01-29
YY72HJJ,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D Ultimate 5dr,01/09/2022,98598,6000,,,,,,,,,14400,,,16500,,,,,,,,,,14400,,,16500,2024-02-06,2024-01-29
SN70KXU,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X Edition 5dr Auto,01/09/2020,93298,27000,,,,,,,,,14200,,,16200,,,,,,,,,,14200,,,16200,2024-02-06,2024-01-29
MV19KAK,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr,01/03/2019,84865,23000,,,,,,,,,14900,,,17000,,,,,,,,,,14900,,,17000,2024-02-06,2024-01-29
CE70FUY,,TOYOTA,COROLLA TOURING SPORT,2.0 VVT-i Hybrid Design 5dr CVT,01/01/2021,87964,37000,,,,,,,,,17000,,,19000,,,,,,,,,,16850,,,18900,2024-02-06,2024-01-29
YD73KPF,,KIA,NIRO EV ESTATE,150kW 2 Nav 64kWh 5dr Auto,01/09/2023,102929,2000,,,,,,,,,25900,,,28500,,,,,,,,,,25650,,,28250,2024-02-06,2024-01-29
CF23MOV,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/03/2023,91413,6000,,,,,,,,,15000,,,17100,,,,,,,,,,15000,,,17100,2024-02-06,2024-01-29
DL21EPZ,,HYUNDAI,KONA HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/03/2021,96561,31000,,,,,,,,,14750,,,16850,,,,,,,,,,14850,,,16950,2024-02-06,2024-01-29
DL70ETV,,AUDI,A1 SPORTBACK,25 TFSI Sport 5dr,01/09/2020,86526,16000,,,,,,,,,14550,,,16400,,,,,,,,,,14700,,,16500,2024-02-06,2024-01-29
YJ68XFB,,BMW,2 SERIES ACTIVE TOURER,220i Luxury 5dr DCT,01/09/2018,83289,9000,,,,,,,,,13950,,,16350,,,,,,,,,,13950,,,16350,2024-02-06,2024-01-29
FP72XUG,,KIA,SPORTAGE ESTATE,1.6T GDi ISG 2 5dr,01/09/2022,99533,9000,,,,,,,,,20500,,,22750,,,,,,,,,,20700,,,23000,2024-02-06,2024-01-29
LN70YXF,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/09/2020,87507,11000,,,,,,,,,14500,,,16600,,,,,,,,,,14750,,,16850,2024-02-06,2024-01-29
YV19LGN,,FORD,KUGA DIESEL ESTATE,1.5 TDCi ST-Line 5dr 2WD,01/03/2019,76298,59000,,,,,,,,,10700,,,12800,,,,,,,,,,10800,,,12900,2024-02-06,2024-01-29
