VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
GK69HLM,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/09/2019,86508,32000,,,,,,,,,11700,,,13800,,,,,,,,,,11900,,,14000,2024-02-01,2024-01-29
SM71CBO,,VAUXHALL,COMBO LIFE DIESEL ESTATE,1.5 Turbo D Edition 5dr,01/09/2021,95088,10000,,,,,,,,,13350,,,15150,,,,,,,,,,13350,,,15150,2024-02-01,2024-01-29
LO70ZYS,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,01/01/2021,91731,3000,,,,,,,,,12700,,,14500,,,,,,,,,,12800,,,14600,2024-02-01,2024-01-29
BL70XUJ,,VOLKSWAGEN,TIGUAN ALLSPACE ESTATE,1.5 TSI SEL 5dr DSG,01/01/2021,86097,32000,,,,,,,,,20900,,,23250,,,,,,,,,,20900,,,23250,2024-02-01,2024-01-29
FT23OKO,,HYUNDAI,TUCSON ESTATE,1.6 TGDi Ultimate 5dr 2WD,01/03/2023,96100,7000,,,,,,,,,24700,,,27250,,,,,,,,,,24700,,,27250,2024-02-01,2024-01-29
WK73LHT,,RENAULT,CAPTUR HATCHBACK,1.6 E-Tech Plug-in hybrid 160 Techno 5dr Auto,01/09/2023,100150,2000,,,,,,,,,19750,,,22000,,,,,,,,,,19750,,,22000,2024-02-01,2024-01-29
MD68BWA,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Zetec Navigation 5dr Auto,01/09/2018,81725,3000,,,,,,,,,11450,,,13450,,,,,,,,,,11700,,,13700,2024-02-01,2024-01-29
CV67TMU,,VAUXHALL,CORSA HATCHBACK,1.4 ecoFLEX SE 5dr,01/09/2017,66174,14000,,,,,,,,,7225,,,8725,,,,,,,,,,7225,,,8725,2024-02-01,2024-01-29
WM70EKZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/01/2021,90018,33000,,,,,,,,,10950,,,13050,,,,,,,,,,10950,,,13050,2024-02-01,2024-01-29
YY70MDF,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue Titanium Edition 5dr,01/01/2021,94674,31000,,,,,,,,,16050,,,18150,,,,,,,,,,16050,,,18150,2024-02-01,2024-01-29
MV70TKY,,HONDA,HR-V HATCHBACK,1.5 i-VTEC SE 5dr,01/09/2020,86477,12000,,,,,,,,,15050,,,17150,,,,,,,,,,15200,,,17300,2024-02-01,2024-01-29
MK20JXS,,VOLKSWAGEN,TIGUAN ALLSPACE DIESEL ESTATE,2.0 TDI 4Motion Match 5dr DSG,01/03/2020,88082,51000,,,,,,,,,17650,,,19750,,,,,,,,,,18050,,,20250,2024-02-01,2024-01-29
PO73ZVL,,MG MOTOR UK,ZS HATCHBACK,1.5 VTi-TECH Exclusive 5dr,01/09/2023,93339,1000,,,,,,,,,15300,,,17395,,,,,,,,,,15300,,,17395,2024-02-01,2024-01-29
LN23NXU,,NISSAN,LEAF HATCHBACK,110kW Acenta 39kWh 5dr Auto,01/03/2023,100103,3000,,,,,,,,,13700,,,16200,,,,,,,,,,13700,,,16200,2024-02-01,2024-01-29
CE70ZVB,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,32000,,,,,,,,,13400,,,15500,,,,,,,,,,13550,,,15650,2024-02-01,2024-01-29
YG18NAR,,SKODA,KAROQ ESTATE,1.5 TSI SE 5dr DSG,01/03/2018,81620,9000,,,,,,,,,13550,,,15650,,,,,,,,,,14050,,,16150,2024-02-01,2024-01-29
BL66HNB,,FORD,B-MAX HATCHBACK,1.6 Zetec 5dr Powershift,01/09/2016,55262,41000,,,,,,,,,6150,,,8275,,,,,,,,,,6150,,,8275,2024-02-01,2024-01-29
DN23FYS,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto [11kWCh],01/03/2023,100091,11000,,,,,,,,,15400,,,17400,,,,,,,,,,15400,,,17400,2024-02-01,2024-01-29
EA20TZX,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue 190 ST-Line X 5dr Auto AWD,01/03/2020,91469,39000,,,,,,,,,19600,,,21750,,,,,,,,,,19600,,,21750,2024-02-01,2024-01-29
MJ69UCH,,FORD,MONDEO DIESEL HATCHBACK,2.0 EcoBlue 190 ST-Line Edition 5dr Powershift AWD,01/09/2019,88247,97000,,,,,,,,,11350,,,13850,,,,,,,,,,11350,,,13850,2024-02-01,2024-01-29
BD70VAM,,FORD,PUMA HATCHBACK,1.0 EcoBoost ST-Line X 5dr Auto,01/09/2020,93105,12000,,,,,,,,,17950,,,20000,,,,,,,,,,17950,,,20000,2024-02-01,2024-01-29
RV20YGJ,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Design 5dr CVT 2WD,01/03/2020,87920,35000,,,,,,,,,19000,,,21000,,,,,,,,,,19200,,,21250,2024-02-01,2024-01-29
PK73ZKS,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Techno+ 60kWh Optimum Charge 5dr Auto,01/09/2023,103201,2000,,,,,,,,,25750,,,28000,,,,,,,,,,25750,,,28000,2024-02-01,2024-01-29
EA19EXG,,FORD,KUGA ESTATE,1.5 EcoBoost 176 Titanium Edition 5dr Auto,01/03/2019,87290,20000,,,,,,,,,13300,,,15400,,,,,,,,,,13300,,,15400,2024-02-01,2024-01-29
FE70VHV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Business Edition Nav 5dr,01/09/2020,90016,18000,,,,,,,,,11600,,,13700,,,,,,,,,,11600,,,13700,2024-02-01,2024-01-29
VU70XJY,,PEUGEOT,208 HATCHBACK,1.2 PureTech 100 Allure 5dr EAT8,01/09/2020,90718,7000,,,,,,,,,13550,,,15350,,,,,,,,,,13700,,,15500,2024-02-01,2024-01-29
CU70THG,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/01/2021,89921,19000,,,,,,,,,14500,,,16600,,,,,,,,,,14650,,,16750,2024-02-01,2024-01-29
FH23JLO,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium+ 50kWh 5dr Auto,01/03/2023,100897,7000,,,,,,,,,16050,,,18150,,,,,,,,,,15900,,,18000,2024-02-01,2024-01-29
ST70NUV,,PEUGEOT,5008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,81498,73000,,,,,,,,,12800,,,14900,,,,,,,,,,12900,,,15000,2024-02-01,2024-01-29
YE70BYJ,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair Plus 5dr,01/09/2020,87263,57000,,,,,,,,,11300,,,13400,,,,,,,,,,11300,,,13400,2024-02-01,2024-01-29
YP70GVG,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr,01/01/2021,91412,32000,,,,,,,,,11150,,,13250,,,,,,,,,,11150,,,13250,2024-02-01,2024-01-29
AK20YUV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE 5dr Auto [8 Speed],01/03/2020,86003,27000,,,,,,,,,10400,,,12500,,,,,,,,,,10400,,,12500,2024-02-01,2024-01-29
ND23BKL,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,01/03/2023,93353,2000,,,,,,,,,16850,,,18650,,,,,,,,,,16850,,,18650,2024-02-01,2024-01-29
EA23VND,,FORD,GRAND TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Active 5dr Auto [7 Seat],01/03/2023,100171,5000,,,,,,,,,25200,,,28000,,,,,,,,,,25200,,,28000,2024-02-01,2024-01-29
CU70UGW,,SKODA,KAROQ ESTATE,1.5 TSI SE 5dr,01/09/2020,81619,40000,,,,,,,,,11900,,,13995,,,,,,,,,,12350,,,14450,2024-02-01,2024-01-29
WR23BXU,,KIA,XCEED HATCHBACK,1.5T GDi ISG GT-Line S 5dr,01/03/2023,101074,7000,,,,,,,,,19500,,,21750,,,,,,,,,,19850,,,22000,2024-02-01,2024-01-29
YX69XPL,,AUDI,Q2 DIESEL ESTATE,30 TDI Sport 5dr,01/09/2019,85467,63000,,,,,,,,,11550,,,13550,,,,,,,,,,11650,,,13650,2024-02-01,2024-01-29
AO20HFC,,SEAT,ATECA ESTATE,1.5 TSI EVO SE Technology [EZ] 5dr,01/03/2020,84991,34000,,,,,,,,,12500,,,14600,,,,,,,,,,12500,,,14600,2024-02-01,2024-01-29
YY70UPT,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Active Edition 5dr,01/09/2020,93151,14000,,,,,,,,,11950,,,13750,,,,,,,,,,12100,,,13900,2024-02-01,2024-01-29
YC20BDO,,SEAT,ARONA HATCHBACK,1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG,01/03/2020,85378,10000,,,,,,,,,13250,,,15050,,,,,,,,,,13350,,,15150,2024-02-01,2024-01-29
SJ70KHC,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr EDC,01/09/2020,91801,3000,,,,,,,,,12400,,,14500,,,,,,,,,,12550,,,14650,2024-02-01,2024-01-29
SA70ZSF,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,33000,,,,,,,,,13350,,,15450,,,,,,,,,,13500,,,15600,2024-02-01,2024-01-29
LC20UPO,,KIA,NIRO ESTATE,1.6 GDi PHEV 3 5dr DCT,01/03/2020,89923,11000,,,,,,,,,20700,,,22750,,,,,,,,,,20900,,,23000,2024-02-01,2024-01-29
LO70OMR,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Motion 5dr DCT,01/01/2021,95535,55000,,,,,,,,,13300,,,15450,,,,,,,,,,13600,,,15700,2024-02-01,2024-01-29
NV70GCK,,HYUNDAI,I20 HATCHBACK,1.2 MPi SE 5dr,01/09/2020,84507,10000,,,,,,,,,10400,,,12200,,,,,,,,,,10500,,,12350,2024-02-01,2024-01-29
LY19YZV,,JEEP,COMPASS SW,1.4 Multiair 170 Limited 5dr Auto,01/03/2019,82529,17000,,,,,,,,,13750,,,15850,,,,,,,,,,13750,,,15850,2024-02-01,2024-01-29
WP72YKN,,NISSAN,ARIYA ELECTRIC HATCHBACK,160kW Advance 63kWh 5dr Auto,01/01/2023,99421,13000,,,,,,,,,28300,,,31000,,,,,,,,,,27200,,,30000,2024-02-01,2024-01-29
LO23ZVK,,VAUXHALL,VIVARO LIFE ELECTRIC ESTATE,100kW Ultimate L 50kWh 5dr Auto,01/03/2023,102114,9000,,,,,,,,,24900,,,27500,,,,,,,,,,24900,,,27500,2024-02-01,2024-01-29
ND70OGN,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/01/2021,90018,40000,,,,,,,,,10550,,,12650,,,,,,,,,,10550,,,12650,2024-02-01,2024-01-29
WG72EVT,,SUZUKI,SWACE ESTATE,1.8 Hybrid SZ5 5dr CVT,01/09/2022,95750,9000,,,,,,,,,18150,,,20000,,,,,,,,,,18150,,,20000,2024-02-01,2024-01-29
SD70XRW,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/09/2020,86126,23000,,,,,,,,,12500,,,14600,,,,,,,,,,12500,,,14600,2024-02-01,2024-01-29
VN70YRO,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop],01/09/2020,79329,7000,,,,,,,,,10600,,,12700,,,,,,,,,,10600,,,12700,2024-02-01,2024-01-29
KD19OJB,,NISSAN,X-TRAIL DIESEL STATION WAGON,1.7 dCi Tekna 5dr CVT [7 Seat],01/03/2019,89125,76000,,,,,,,,,13350,,,15450,,,,,,,,,,13350,,,15450,2024-02-01,2024-01-29
SA71YDH,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon 5dr CVT,01/09/2021,87961,24000,,,,,,,,,16900,,,18900,,,,,,,,,,16700,,,18750,2024-02-01,2024-01-29
SH18URR,,VOLVO,V40 HATCHBACK,T3 [152] Cross Country Pro 5dr Geartronic,01/03/2018,74794,82000,,,,,,,,,8950,,,10950,,,,,,,,,,8950,,,10950,2024-02-01,2024-01-29
GK70PBY,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,01/01/2021,93353,11000,,,,,,,,,14150,,,15950,,,,,,,,,,14150,,,15950,2024-02-01,2024-01-29
WG20AKP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/03/2020,86508,65000,,,,,,,,,10150,,,12250,,,,,,,,,,10350,,,12450,2024-02-01,2024-01-29
GF70VWA,,TOYOTA,AYGO HATCHBACK,1.0 VVT-i X-Play TSS 5dr x-shift,01/01/2021,84581,3000,,,,,,,,,10000,,,11500,,,,,,,,,,10000,,,11500,2024-02-01,2024-01-29
YT70JDZ,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/09/2020,86126,13000,,,,,,,,,13150,,,15300,,,,,,,,,,13150,,,15300,2024-02-01,2024-01-29
CU70OCY,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 EX 5dr,01/09/2020,85697,38000,,,,,,,,,13350,,,15350,,,,,,,,,,13350,,,15350,2024-02-01,2024-01-29
CA20SYT,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,01/03/2020,87988,64000,,,,,,,,,14400,,,16500,,,,,,,,,,14550,,,16600,2024-02-01,2024-01-29
HJ19EXX,,VOLVO,V70 DIESEL ESTATE,D5 Special Edition Sport 5dr Geartronic,01/03/2019,36126,32000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-01,2024-01-29
MH23OWW,,MAZDA,MX-30 ELECTRIC HATCHBACK,107kW Prime Line 35.5kWh 5dr Auto,01/03/2023,100385,3000,,,,,,,,,13500,,,15300,,,,,,,,,,13500,,,15300,2024-02-01,2024-01-29
LV70TOH,,SEAT,IBIZA HATCHBACK,1.0 TSI 115 FR [EZ] 5dr DSG,01/09/2020,85291,28000,,,,,,,,,11400,,,13200,,,,,,,,,,11400,,,13200,2024-02-01,2024-01-29
PJ70LTU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,23000,,,,,,,,,11650,,,13700,,,,,,,,,,11850,,,13950,2024-02-01,2024-01-29
VN23YMS,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,01/03/2023,93353,4000,,,,,,,,,16650,,,18450,,,,,,,,,,16650,,,18450,2024-02-01,2024-01-29
VO72RXP,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium 50kWh 5dr Auto,01/09/2022,92608,3000,,,,,,,,,15350,,,17450,,,,,,,,,,15200,,,17300,2024-02-01,2024-01-29
LO70WZT,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr DCT [Glass Roof Pack],01/01/2021,87510,21000,,,,,,,,,15300,,,17400,,,,,,,,,,15600,,,17700,2024-02-01,2024-01-29
FN70RUY,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW GT 50kWh 5dr Auto,01/09/2020,91700,5000,,,,,,,,,15200,,,17300,,,,,,,,,,15050,,,17150,2024-02-01,2024-01-29
FV70ZHC,,SEAT,ARONA HATCHBACK,1.0 TSI 110 FR [EZ] 5dr,01/01/2021,93368,13000,,,,,,,,,11350,,,13150,,,,,,,,,,11500,,,13300,2024-02-01,2024-01-29
SK20NTF,,NISSAN,X-TRAIL DIESEL STATION WAGON,1.7 dCi Tekna 5dr 4WD [7 Seat],01/03/2020,88812,66000,,,,,,,,,15100,,,17200,,,,,,,,,,15100,,,17200,2024-02-01,2024-01-29
EO70FNW,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr DCT [Glass Roof Pack],01/09/2020,87510,14000,,,,,,,,,15700,,,17800,,,,,,,,,,16000,,,18100,2024-02-01,2024-01-29
SC70ARU,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,01/01/2021,81727,15000,,,,,,,,,11200,,,13200,,,,,,,,,,11400,,,13400,2024-02-01,2024-01-29
FG70YAV,,MINI,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr Auto,01/09/2020,93490,33000,,,,,,,,,16100,,,18100,,,,,,,,,,16100,,,18100,2024-02-01,2024-01-29
MC21VNH,,HYUNDAI,KONA HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/03/2021,96561,42000,,,,,,,,,13900,,,16000,,,,,,,,,,14000,,,16100,2024-02-01,2024-01-29
GV20HDD,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,01/03/2020,83772,27000,,,,,,,,,17900,,,19950,,,,,,,,,,17900,,,19950,2024-02-01,2024-01-29
HJ70BBK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Griffin 5dr,01/09/2020,92363,34000,,,,,,,,,11100,,,13200,,,,,,,,,,11100,,,13200,2024-02-01,2024-01-29
NU69VRD,,SKODA,KAROQ DIESEL ESTATE,2.0 TDI SE L 4x4 5dr DSG,01/09/2019,81645,44000,,,,,,,,,14700,,,16800,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
SH70HFR,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,51000,,,,,,,,,12150,,,14250,,,,,,,,,,12300,,,14400,2024-02-01,2024-01-29
YM70HSU,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Flair 5dr [6 speed],01/01/2021,85962,40000,,,,,,,,,9350,,,11150,,,,,,,,,,9450,,,11250,2024-02-01,2024-01-29
SC68WPL,,RENAULT,CLIO HATCHBACK,0.9 TCE 90 GT Line 5dr,01/09/2018,84018,2000,,,,,,,,,9550,,,11400,,,,,,,,,,9650,,,11500,2024-02-01,2024-01-29
PL20DXD,,MINI,CLUBMAN ESTATE,2.0 Cooper S Classic 6dr,01/03/2020,89167,17000,,,,,,,,,15950,,,17950,,,,,,,,,,15950,,,17950,2024-02-01,2024-01-29
NV22FPN,,PEUGEOT,208 HATCHBACK,1.2 PureTech 130 GT 5dr EAT8,01/03/2022,96172,20000,,,,,,,,,15600,,,17395,,,,,,,,,,15750,,,17550,2024-02-01,2024-01-29
YN19OAP,,FORD,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line X 5dr Auto,01/03/2019,83548,17000,,,,,,,,,13800,,,15800,,,,,,,,,,13800,,,15800,2024-02-01,2024-01-29
OV69VCE,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon Tech 5dr CVT,01/09/2019,79124,19000,,,,,,,,,12400,,,14200,,,,,,,,,,12400,,,14200,2024-02-01,2024-01-29
ND70FNF,,SKODA,OCTAVIA HATCHBACK SPECIAL EDITION,1.5 TSI SE L First Edition 5dr,01/01/2021,93378,26000,,,,,,,,,14850,,,16500,,,,,,,,,,14850,,,16500,2024-02-01,2024-01-29
SK70BBX,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Design 5dr CVT,01/09/2020,87921,59000,,,,,,,,,17500,,,19600,,,,,,,,,,17650,,,19750,2024-02-01,2024-01-29
HW21GVU,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,01/03/2021,81803,47000,,,,,,,,,16700,,,18800,,,,,,,,,,16700,,,18800,2024-02-01,2024-01-29
KW70HGM,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Design 5dr CVT,01/01/2021,87944,17000,,,,,,,,,15900,,,17900,,,,,,,,,,15750,,,17750,2024-02-01,2024-01-29
MT70OZP,,PEUGEOT,RIFTER DIESEL ESTATE,1.5 BlueHDi 100 GT Line 5dr,01/09/2020,85342,58000,,,,,,,,,12800,,,15250,,,,,,,,,,12800,,,15250,2024-02-01,2024-01-29
LT70LJU,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/09/2020,86126,57000,,,,,,,,,10500,,,12600,,,,,,,,,,10500,,,12600,2024-02-01,2024-01-29
EN23OCZ,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,4000,,,,,,,,,25650,,,27750,,,,,,,,,,25650,,,27750,2024-02-01,2024-01-29
BN20BBO,,JEEP,COMPASS SW SPECIAL EDITIONS,1.4 Multiair 140 Night Eagle 5dr [2WD],01/03/2020,88662,52000,,,,,,,,,11300,,,13400,,,,,,,,,,11300,,,13400,2024-02-01,2024-01-29
CA70YMW,,FORD,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Active X Vignale Edition 5dr Auto,01/01/2021,93227,12000,,,,,,,,,17600,,,19600,,,,,,,,,,17600,,,19600,2024-02-01,2024-01-29
SA73CFD,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power E-4orce 213 N-Connecta 5dr Auto,01/09/2023,101205,7000,,,,,,,,,31000,,,33750,,,,,,,,,,31000,,,33750,2024-02-01,2024-01-29
SL70HYR,,SKODA,OCTAVIA HATCHBACK,1.0 TSI SE Technology 5dr,01/09/2020,94077,29000,,,,,,,,,12500,,,14000,,,,,,,,,,12500,,,14000,2024-02-01,2024-01-29
CF70YMH,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line Edition 5dr,01/09/2020,94677,25000,,,,,,,,,16350,,,18450,,,,,,,,,,16350,,,18450,2024-02-01,2024-01-29
DF20DPZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,01/03/2020,90019,18000,,,,,,,,,12750,,,14850,,,,,,,,,,12750,,,14850,2024-02-01,2024-01-29
BH19UMK,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Tekna 5dr,01/03/2019,86198,29000,,,,,,,,,13000,,,15100,,,,,,,,,,13000,,,15100,2024-02-01,2024-01-29
CX72VCF,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,01/09/2022,99534,8000,,,,,,,,,23050,,,25250,,,,,,,,,,23250,,,25500,2024-02-01,2024-01-29
CF70EPA,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr,01/01/2021,91414,10000,,,,,,,,,14150,,,16250,,,,,,,,,,14150,,,16250,2024-02-01,2024-01-29
LK19HGA,,VOLKSWAGEN,TIGUAN ESTATE,2.0 TSi 190 4Motion SEL 5dr DSG,01/03/2019,86123,18000,,,,,,,,,20750,,,22750,,,,,,,,,,21150,,,23250,2024-02-01,2024-01-29
GD70GVA,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,01/01/2021,95534,37000,,,,,,,,,14100,,,16200,,,,,,,,,,14400,,,16500,2024-02-01,2024-01-29
WL19OWG,,KIA,PICANTO HATCHBACK,1.25 2 5dr Auto,01/03/2019,79301,10000,,,,,,,,,9550,,,11095,,,,,,,,,,9550,,,11095,2024-02-01,2024-01-29
NG70AUA,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo Elite Nav 5dr,01/01/2021,94719,23000,,,,,,,,,11300,,,13400,,,,,,,,,,11300,,,13400,2024-02-01,2024-01-29
LD70WAO,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,6000,,,,,,,,,15000,,,17100,,,,,,,,,,15300,,,17400,2024-02-01,2024-01-29
GF70BWM,,KIA,XCEED HATCHBACK,1.4T GDi ISG 3 5dr DCT,01/09/2020,90335,41000,,,,,,,,,11500,,,13500,,,,,,,,,,11750,,,13750,2024-02-01,2024-01-29
PJ19XBR,,VAUXHALL,ASTRA HATCHBACK,1.4T 16V 150 Elite Nav 5dr Auto,01/03/2019,70069,20000,,,,,,,,,10350,,,12350,,,,,,,,,,10350,,,12350,2024-02-01,2024-01-29
EF70EZH,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Vignale Edition 5dr,01/01/2021,93149,13000,,,,,,,,,13800,,,15600,,,,,,,,,,13900,,,15700,2024-02-01,2024-01-29
WF70HWK,,NISSAN,QASHQAI HATCHBACK SPECIAL EDITIONS,1.3 DiG-T 160 N-Tec 5dr DCT,01/09/2020,92007,16000,,,,,,,,,16350,,,18450,,,,,,,,,,16650,,,18750,2024-02-01,2024-01-29
YX70RDO,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,41000,,,,,,,,,12800,,,14900,,,,,,,,,,12950,,,15050,2024-02-01,2024-01-29
HG68LWH,,SUZUKI,VITARA ESTATE,1.6 SZ5 5dr,01/09/2018,68212,60000,,,,,,,,,8900,,,10995,,,,,,,,,,8900,,,10995,2024-02-01,2024-01-29
GV19OEP,,CITROEN,BERLINGO DIESEL ESTATE,1.5 BlueHDi 100 Flair XL 5dr [7 seat],01/03/2019,86704,76000,,,,,,,,,9925,,,12250,,,,,,,,,,9925,,,12250,2024-02-01,2024-01-29
BP70USJ,,VOLKSWAGEN,POLO HATCHBACK,1.0 TSI 115 R-Line 5dr DSG,01/01/2021,81984,29000,,,,,,,,,14150,,,15950,,,,,,,,,,14150,,,15950,2024-02-01,2024-01-29
DU20FGG,,SEAT,ALHAMBRA ESTATE,1.4 TSI SE L [EZ] 150 5dr,01/03/2020,85332,43000,,,,,,,,,16250,,,18650,,,,,,,,,,16250,,,18650,2024-02-01,2024-01-29
WG19ZGH,,JEEP,COMPASS SW DIESEL,1.6 Multijet 120 Limited 5dr [2WD],01/03/2019,82532,118000,,,,,,,,,7975,,,10050,,,,,,,,,,7975,,,10050,2024-02-01,2024-01-29
SW70FXV,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,10000,,,,,,,,,14700,,,16800,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
BL19LSD,,TOYOTA,PRIUS HATCHBACK,1.8 VVTi Business Edition Plus 5dr CVT,01/03/2019,88554,20000,,,,,,,,,17800,,,19800,,,,,,,,,,17800,,,19800,2024-02-01,2024-01-29
ST70XNM,,AUDI,A1 SPORTBACK,25 TFSI Sport 5dr S Tronic,01/01/2021,86527,17000,,,,,,,,,15900,,,17700,,,,,,,,,,16050,,,17850,2024-02-01,2024-01-29
WJ69DVB,,SEAT,ARONA DIESEL HATCHBACK,1.6 TDI Xcellence Lux [EZ] 5dr DSG,01/09/2019,85389,65000,,,,,,,,,9700,,,11850,,,,,,,,,,9700,,,11850,2024-02-01,2024-01-29
WK70PZJ,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,29000,,,,,,,,,13600,,,15700,,,,,,,,,,13750,,,15850,2024-02-01,2024-01-29
NL70KYP,,MINI,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr Auto,01/09/2020,87088,17000,,,,,,,,,16650,,,18650,,,,,,,,,,16650,,,18650,2024-02-01,2024-01-29
SE70EFX,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr,01/09/2020,91838,35000,,,,,,,,,16700,,,18700,,,,,,,,,,16700,,,18700,2024-02-01,2024-01-29
